person_id,sources
88608900,CIE 1958
88600389,CIE 1958
88611471,CIE 1958
88608934,CIE 1958
88608908,CIE 1958
88600905,CIE 1958
88608897,CIE 1958
88602017,CIE 1958
88602016,CIE 1958
88603482,CIE 1958
88605220,CIE 1958
88605211,CIE 1958
88602455,CIE 1958
88604189,CIE 1958
88604193,CIE 1958
88604197,CIE 1958
88604194,CIE 1958
88602011,CIE 1958
88605483,CIE 1958
88605060,CIE 1958
88605210,CIE 1958
88604186,CIE 1958
88610888,CIE 1958
88604184,CIE 1958
88604187,CIE 1958
88605280,CIE 1958
88611562,CIE 1958
88604573,CIE 1958
88611742,CIE 1958
88604240,CIE 1958
88602872,CIE 1958
88605005,CIE 1958
88603268,CIE 1958
88605076,CIE 1958
88611743,CIE 1958
88605496,CIE 1958
88604239,CIE 1958
88605221,CIE 1958
88604242,CIE 1958
88601292,CIE 1958
88601622,CIE 1958
88607810,CIE 1958
88603077,CIE 1958
88603139,CIE 1958
88610860,CIE 1958
88604646,CIE 1958
88603591,CIE 1958
88604977,CIE 1958
88602239,CIE 1958
88608297,CIE 1958
88610148,CIE 1958
88611583,CIE 1958
88602352,CIE 1958
88604233,CIE 1958
88604753,CIE 1958
88605443,CIE 1958
88605410,CIE 1958
88611659,CIE 1958
88603134,CIE 1958
88607266,CIE 1958
88604088,CIE 1958
88608071,CIE 1958
88608823,CIE 1958
88606734,CIE 1958
88604800,CIE 1958
88608212,CIE 1958
88600695,CIE 1958
88608649,CIE 1958
88606888,CIE 1958
88605893,CIE 1958
88608381,CIE 1958
88602214,CIE 1958
88603630,CIE 1958
88607502,CIE 1958
88606541,CIE 1958
88601595,CIE 1958
88604751,CIE 1958
88611114,CIE 1958
88606846,CIE 1958
88604968,CIE 1958
88601972,CIE 1958
88601403,CIE 1958
88603613,CIE 1958
88611233,CIE 1958
88611453,CIE 1958
88600138,CIE 1958
88609011,CIE 1958
88608558,CIE 1958
88603821,CIE 1958
88601390,CIE 1958
88602679,CIE 1958
88604581,CIE 1958
88604218,CIE 1958
88603661,CIE 1958
88602471,CIE 1958
88611930,CIE 1958
88611909,CIE 1958
88611908,CIE 1958
88611913,CIE 1958
88611924,CIE 1958
88611926,CIE 1958
88611925,CIE 1958
88611802,CIE 1958
88611791,CIE 1958
88611770,CIE 1958
88611965,CIE 1958
88611921,CIE 1958
88611998,CIE 1958
88611883,CIE 1958
88611981,CIE 1958
88611922,CIE 1958
88611788,CIE 1958
88611923,CIE 1958
88611758,CIE 1958
88611801,CIE 1958
88611754,CIE 1958
88611862,CIE 1958
88611978,CIE 1958
88611884,CIE 1958
88611896,CIE 1958
88611956,CIE 1958
88611744,CIE 1958
88611825,CIE 1958
88611798,CIE 1958
88612007,CIE 1958
88611952,CIE 1958
88611979,CIE 1958
88604773,CIE 1974
88603275,CIE 1974
88603269,CIE 1974
88600430,CIE 1974
88610889,CIE 1974
88603270,CIE 1974
88604768,CIE 1974
88601189,CIE 1974
88603277,CIE 1974
88604885,CIE 1974
88602312,CIE 1974
88603599,CIE 1974
88603598,CIE 1974
88603006,CIE 1974
88611153,CIE 1974
88604894,CIE 1974
88602463,CIE 1974
88611139,CIE 1974
88611143,CIE 1974
88606677,CIE 1974
88611148,CIE 1974
88603597,CIE 1974
88603594,CIE 1974
88601427,CIE 1974
88603595,CIE 1974
88600582,CIE 1974
88603106,CIE 1974
88608060,CIE 1974
88600803,CIE 1974
88602586,CIE 1974
88600210,CIE 1974
88604981,CIE 1974
88602577,CIE 1974
88602587,CIE 1974
88602777,CIE 1974
88608121,CIE 1974
88601670,CIE 1974
88608105,CIE 1974
88611345,CIE 1974
88603848,CIE 1974
88603841,CIE 1974
88600218,CIE 1974
88603825,CIE 1974
88603806,CIE 1974
88602772,CIE 1974
88604975,CIE 1974
88608159,CIE 1974
88611377,CIE 1974
88605269,CIE 1974
88602589,CIE 1974
88602767,CIE 1974
88611367,CIE 1974
88611338,CIE 1974
88604387,CIE 1974
88602386,CIE 1974
88611352,CIE 1974
88602768,CIE 1974
88604989,CIE 1974
88600382,CIE 1974
88600213,CIE 1974
88603823,CIE 1974
88605319,CIE 1974
88603095,CIE 1974
88602373,CIE 1974
88608213,CIE 1974
88608225,CIE 1974
88604962,CIE 1974
88600219,CIE 1974
88602776,CIE 1974
88605266,CIE 1974
88603804,CIE 1974
88603850,CIE 1974
88604966,CIE 1974
88604688,CIE 1974
88602778,CIE 1974
88608136,CIE 1974
88608151,CIE 1974
88604972,CIE 1974
88611376,CIE 1974
88600377,CIE 1974
88605433,CIE 1974
88608061,CIE 1974
88608073,CIE 1974
88608086,CIE 1974
88601673,CIE 1974
88604978,CIE 1974
88608150,CIE 1974
88600207,CIE 1974
88600221,CIE 1974
88602584,CIE 1974
88605164,CIE 1974
88608066,CIE 1974
88600818,CIE 1974
88608147,CIE 1974
88610847,CIE 1974
88608167,CIE 1974
88611904,CIE 1974
88603801,CIE 1974
88610846,CIE 1974
88604378,CIE 1974
88603817,CIE 1974
88604957,CIE 1974
88608085,CIE 1974
88600800,CIE 1974
88605322,CIE 1974
88600795,CIE 1974
88603816,CIE 1974
88600383,CIE 1974
88603098,CIE 1974
88603104,CIE 1974
88603818,CIE 1974
88605424,CIE 1974
88601661,CIE 1974
88610845,CIE 1974
88600809,CIE 1974
88600797,CIE 1974
88611343,CIE 1974
88604379,CIE 1974
88602372,CIE 1974
88603803,CIE 1974
88603808,CIE 1974
88608093,CIE 1974
88604985,CIE 1974
88602575,CIE 1974
88603071,CIE 1974
88603072,CIE 1974
88604822,CIE 1974
88605362,CIE 1974
88606178,CIE 1974
88602963,CIE 1974
88601424,CIE 1974
88603004,CIE 1974
88602238,CIE 1974
88611911,CIE 1974
88603113,CIE 1974
88608249,CIE 1974
88611386,CIE 1974
88608257,CIE 1974
88602394,CIE 1974
88603111,CIE 1974
88600228,CIE 1974
88602390,CIE 1974
88601684,CIE 1974
88608242,CIE 1974
88601195,CIE 1974
88601197,CIE 1974
88601196,CIE 1974
88608238,CIE 1974
88603853,CIE 1974
88605166,CIE 1974
88600820,CIE 1974
88600064,CIE 1974
88604263,CIE 1974
88604262,CIE 1974
88603351,CIE 1974
88604525,CIE 1974
88602913,CIE 1974
88604493,CIE 1974
88603855,CIE 1974
88608291,CIE 1974
88608293,CIE 1974
88608301,CIE 1974
88601689,CIE 1974
88605169,CIE 1974
88608300,CIE 1974
88608298,CIE 1974
88602161,CIE 1974
88611393,CIE 1974
88603864,CIE 1974
88610862,CIE 1974
88602494,CIE 1974
88600436,CIE 1974
88604775,CIE 1974
88602234,CIE 1974
88603290,CIE 1974
88611171,CIE 1974
88611180,CIE 1974
88605127,CIE 1974
88603621,CIE 1974
88611833,CIE 1974
88611189,CIE 1974
88602210,CIE 1974
88600607,CIE 1974
88601450,CIE 1974
88604672,CIE 1974
88611191,CIE 1974
88611184,CIE 1974
88603636,CIE 1974
88603644,CIE 1974
88602547,CIE 1974
88611164,CIE 1974
88603626,CIE 1974
88611176,CIE 1974
88600605,CIE 1974
88603026,CIE 1974
88605128,CIE 1974
88600149,CIE 1974
88603640,CIE 1974
88602716,CIE 1974
88602548,CIE 1974
88606827,CIE 1974
88611182,CIE 1974
88611187,CIE 1974
88603638,CIE 1974
88604670,CIE 1974
88603028,CIE 1974
88603625,CIE 1974
88611169,CIE 1974
88603631,CIE 1974
88601453,CIE 1974
88601460,CIE 1974
88603641,CIE 1974
88602876,CIE 1974
88600180,CIE 1974
88607827,CIE 1974
88600179,CIE 1974
88603075,CIE 1974
88602753,CIE 1974
88601626,CIE 1974
88611292,CIE 1974
88611287,CIE 1974
88611291,CIE 1974
88607814,CIE 1974
88607853,CIE 1974
88600181,CIE 1974
88601625,CIE 1974
88605144,CIE 1974
88603077,CIE 1974
88600761,CIE 1974
88611290,CIE 1974
88602914,CIE 1974
88602915,CIE 1974
88605351,CIE 1974
88602597,CIE 1974
88603127,CIE 1974
88604780,CIE 1974
88600054,CIE 1974
88603473,CIE 1974
88605388,CIE 1974
88602997,CIE 1974
88601501,CIE 1974
88603054,CIE 1974
88605402,CIE 1974
88611852,CIE 1974
88611849,CIE 1974
88611851,CIE 1974
88611848,CIE 1974
88600368,CIE 1974
88602146,CIE 1974
88603042,CIE 1974
88603035,CIE 1974
88600153,CIE 1974
88604915,CIE 1974
88602142,CIE 1974
88604917,CIE 1974
88600426,CIE 1974
88606946,CIE 1974
88611195,CIE 1974
88603056,CIE 1974
88611217,CIE 1974
88604558,CIE 1974
88606977,CIE 1974
88605255,CIE 1974
88601504,CIE 1974
88611218,CIE 1974
88604910,CIE 1974
88603669,CIE 1974
88611853,CIE 1974
88602330,CIE 1974
88604560,CIE 1974
88606852,CIE 1974
88607042,CIE 1974
88604909,CIE 1974
88607033,CIE 1974
88604924,CIE 1974
88601187,CIE 1974
88606991,CIE 1974
88606963,CIE 1974
88603665,CIE 1974
88600633,CIE 1974
88611223,CIE 1974
88611206,CIE 1974
88611202,CIE 1974
88611199,CIE 1974
88601508,CIE 1974
88602321,CIE 1974
88601481,CIE 1974
88602477,CIE 1974
88604331,CIE 1974
88607054,CIE 1974
88611210,CIE 1974
88606899,CIE 1974
88607020,CIE 1974
88611212,CIE 1974
88602719,CIE 1974
88606997,CIE 1974
88603032,CIE 1974
88603657,CIE 1974
88604674,CIE 1974
88604676,CIE 1974
88602329,CIE 1974
88600620,CIE 1974
88601470,CIE 1974
88605252,CIE 1974
88611842,CIE 1974
88604562,CIE 1974
88601472,CIE 1974
88603050,CIE 1974
88611214,CIE 1974
88606979,CIE 1974
88602145,CIE 1974
88605257,CIE 1974
88603044,CIE 1974
88601517,CIE 1974
88601520,CIE 1974
88606848,CIE 1974
88604920,CIE 1974
88601482,CIE 1974
88602727,CIE 1974
88603664,CIE 1974
88607016,CIE 1974
88603660,CIE 1974
88603058,CIE 1974
88606959,CIE 1974
88601483,CIE 1974
88604561,CIE 1974
88600164,CIE 1974
88605397,CIE 1974
88601497,CIE 1974
88602212,CIE 1974
88600154,CIE 1974
88611207,CIE 1974
88606931,CIE 1974
88607076,CIE 1974
88604325,CIE 1974
88606935,CIE 1974
88603043,CIE 1974
88600158,CIE 1974
88604557,CIE 1974
88603670,CIE 1974
88603361,CIE 1974
88603367,CIE 1974
88602259,CIE 1974
88605836,CIE 1974
88611773,CIE 1974
88611779,CIE 1974
88611777,CIE 1974
88611775,CIE 1974
88611772,CIE 1974
88610966,CIE 1974
88605947,CIE 1974
88603374,CIE 1974
88605313,CIE 1974
88603368,CIE 1974
88610961,CIE 1974
88610962,CIE 1974
88605954,CIE 1974
88602261,CIE 1974
88603358,CIE 1974
88605945,CIE 1974
88605840,CIE 1974
88605901,CIE 1974
88605925,CIE 1974
88605980,CIE 1974
88606019,CIE 1974
88605926,CIE 1974
88601300,CIE 1974
88610965,CIE 1974
88605938,CIE 1974
88600081,CIE 1974
88605862,CIE 1974
88601304,CIE 1974
88610951,CIE 1974
88602918,CIE 1974
88600486,CIE 1974
88602663,CIE 1974
88603369,CIE 1974
88605837,CIE 1974
88601306,CIE 1974
88601305,CIE 1974
88601293,CIE 1974
88605935,CIE 1974
88605977,CIE 1974
88605814,CIE 1974
88600078,CIE 1974
88610953,CIE 1974
88610954,CIE 1974
88605910,CIE 1974
88605978,CIE 1974
88603363,CIE 1974
88605974,CIE 1974
88606068,CIE 1974
88603383,CIE 1974
88601317,CIE 1974
88606066,CIE 1974
88606027,CIE 1974
88604644,CIE 1974
88606033,CIE 1974
88610971,CIE 1974
88610969,CIE 1974
88606050,CIE 1974
88606058,CIE 1974
88605149,CIE 1974
88603753,CIE 1974
88607866,CIE 1974
88600199,CIE 1974
88603738,CIE 1974
88611302,CIE 1974
88611300,CIE 1974
88600771,CIE 1974
88611303,CIE 1974
88603746,CIE 1974
88607871,CIE 1974
88607862,CIE 1974
88611296,CIE 1974
88611305,CIE 1974
88603763,CIE 1974
88605151,CIE 1974
88603767,CIE 1974
88605150,CIE 1974
88603768,CIE 1974
88603757,CIE 1974
88611887,CIE 1974
88603762,CIE 1974
88601209,CIE 1974
88610897,CIE 1974
88602486,CIE 1974
88602487,CIE 1974
88601222,CIE 1974
88600443,CIE 1974
88603298,CIE 1974
88605546,CIE 1974
88601202,CIE 1974
88604246,CIE 1974
88600048,CIE 1974
88605309,CIE 1974
88601220,CIE 1974
88603297,CIE 1974
88601211,CIE 1974
88602237,CIE 1974
88600047,CIE 1974
88603296,CIE 1974
88600045,CIE 1974
88600445,CIE 1974
88605550,CIE 1974
88602649,CIE 1974
88601228,CIE 1974
88601233,CIE 1974
88602883,CIE 1974
88602651,CIE 1974
88610908,CIE 1974
88605336,CIE 1974
88601232,CIE 1974
88600053,CIE 1974
88600193,CIE 1974
88600191,CIE 1974
88602754,CIE 1974
88604574,CIE 1974
88611293,CIE 1974
88600186,CIE 1974
88605145,CIE 1974
88604683,CIE 1974
88603478,CIE 1974
88601349,CIE 1974
88600539,CIE 1974
88603475,CIE 1974
88600350,CIE 1974
88602558,CIE 1974
88601524,CIE 1974
88603680,CIE 1974
88603679,CIE 1974
88607079,CIE 1974
88601915,CIE 1974
88604782,CIE 1974
88610938,CIE 1974
88601361,CIE 1974
88606223,CIE 1974
88602431,CIE 1974
88604747,CIE 1974
88611531,CIE 1974
88609321,CIE 1974
88611529,CIE 1974
88602615,CIE 1974
88604448,CIE 1974
88609374,CIE 1974
88609330,CIE 1974
88609396,CIE 1974
88609384,CIE 1974
88609329,CIE 1974
88602435,CIE 1974
88607368,CIE 1974
88600641,CIE 1974
88607411,CIE 1974
88607355,CIE 1974
88607441,CIE 1974
88611235,CIE 1974
88607568,CIE 1974
88607197,CIE 1974
88607281,CIE 1974
88600659,CIE 1974
88600656,CIE 1974
88600716,CIE 1974
88601557,CIE 1974
88607259,CIE 1974
88607414,CIE 1974
88607423,CIE 1974
88600664,CIE 1974
88607132,CIE 1974
88607345,CIE 1974
88600697,CIE 1974
88607217,CIE 1974
88607390,CIE 1974
88607519,CIE 1974
88600677,CIE 1974
88607405,CIE 1974
88607184,CIE 1974
88607183,CIE 1974
88607518,CIE 1974
88607114,CIE 1974
88600717,CIE 1974
88607434,CIE 1974
88600731,CIE 1974
88611232,CIE 1974
88607398,CIE 1974
88607223,CIE 1974
88607122,CIE 1974
88607284,CIE 1974
88611234,CIE 1974
88607391,CIE 1974
88600721,CIE 1974
88604933,CIE 1974
88607335,CIE 1974
88607203,CIE 1974
88607380,CIE 1974
88607333,CIE 1974
88600670,CIE 1974
88607440,CIE 1974
88601533,CIE 1974
88607578,CIE 1974
88600705,CIE 1974
88607540,CIE 1974
88607564,CIE 1974
88607290,CIE 1974
88607463,CIE 1974
88607439,CIE 1974
88600673,CIE 1974
88607542,CIE 1974
88607226,CIE 1974
88602938,CIE 1974
88605093,CIE 1974
88606089,CIE 1974
88602674,CIE 1974
88606137,CIE 1974
88606117,CIE 1974
88610974,CIE 1974
88603414,CIE 1974
88606095,CIE 1974
88606142,CIE 1974
88601321,CIE 1974
88605355,CIE 1974
88603405,CIE 1974
88604528,CIE 1974
88610980,CIE 1974
88606131,CIE 1974
88604647,CIE 1974
88606080,CIE 1974
88603415,CIE 1974
88604649,CIE 1974
88606145,CIE 1974
88601320,CIE 1974
88610979,CIE 1974
88604648,CIE 1974
88603395,CIE 1974
88604272,CIE 1974
88603385,CIE 1974
88603409,CIE 1974
88610975,CIE 1974
88603411,CIE 1974
88603407,CIE 1974
88606101,CIE 1974
88604814,CIE 1974
88600998,CIE 1974
88611570,CIE 1974
88600997,CIE 1974
88604618,CIE 1974
88611568,CIE 1974
88605044,CIE 1974
88605329,CIE 1974
88611572,CIE 1974
88604529,CIE 1974
88605230,CIE 1974
88611020,CIE 1974
88600344,CIE 1974
88611150,CIE 1974
88600174,CIE 1974
88604753,CIE 1974
88603462,CIE 1974
88603463,CIE 1974
88601423,CIE 1974
88603012,CIE 1974
88602542,CIE 1974
88605393,CIE 1974
88600102,CIE 1974
88605366,CIE 1974
88602662,CIE 1974
88605792,CIE 1974
88611416,CIE 1974
88606176,CIE 1974
88600415,CIE 1974
88600414,CIE 1974
88604821,CIE 1974
88611012,CIE 1974
88602257,CIE 1974
88605281,CIE 1974
88601733,CIE 1974
88603150,CIE 1974
88601736,CIE 1974
88603912,CIE 1974
88608479,CIE 1974
88611437,CIE 1974
88601735,CIE 1974
88602412,CIE 1974
88611431,CIE 1974
88602800,CIE 1974
88600268,CIE 1974
88611435,CIE 1974
88608452,CIE 1974
88604403,CIE 1974
88603902,CIE 1974
88611430,CIE 1974
88608445,CIE 1974
88603905,CIE 1974
88604400,CIE 1974
88608446,CIE 1974
88608428,CIE 1974
88607913,CIE 1974
88603781,CIE 1974
88611322,CIE 1974
88611320,CIE 1974
88607958,CIE 1974
88607919,CIE 1974
88600777,CIE 1974
88600775,CIE 1974
88607930,CIE 1974
88611321,CIE 1974
88611889,CIE 1974
88606729,CIE 1974
88606730,CIE 1974
88606717,CIE 1974
88603007,CIE 1974
88603602,CIE 1974
88611155,CIE 1974
88606686,CIE 1974
88607587,CIE 1974
88611245,CIE 1974
88607592,CIE 1974
88611009,CIE 1974
88603448,CIE 1974
88600093,CIE 1974
88605103,CIE 1974
88603445,CIE 1974
88610868,CIE 1974
88602269,CIE 1974
88611011,CIE 1974
88603447,CIE 1974
88603693,CIE 1974
88610912,CIE 1974
88610916,CIE 1974
88604061,CIE 1974
88611540,CIE 1974
88611539,CIE 1974
88602490,CIE 1974
88604636,CIE 1974
88603305,CIE 1974
88602492,CIE 1974
88603304,CIE 1974
88604351,CIE 1974
88603726,CIE 1974
88600103,CIE 1974
88602439,CIE 1974
88602277,CIE 1974
88607970,CIE 1974
88605367,CIE 1974
88603858,CIE 1974
88611541,CIE 1974
88611247,CIE 1974
88604567,CIE 1974
88611246,CIE 1974
88604600,CIE 1974
88610404,CIE 1974
88600327,CIE 1974
88605063,CIE 1974
88605212,CIE 1974
88610398,CIE 1974
88610380,CIE 1974
88610856,CIE 1974
88605215,CIE 1974
88610371,CIE 1974
88610396,CIE 1974
88604218,CIE 1974
88602860,CIE 1974
88600326,CIE 1974
88611105,CIE 1974
88611100,CIE 1974
88611093,CIE 1974
88605120,CIE 1974
88611104,CIE 1974
88606578,CIE 1974
88611111,CIE 1974
88602994,CIE 1974
88606570,CIE 1974
88605121,CIE 1974
88610834,CIE 1974
88611095,CIE 1974
88611121,CIE 1974
88611099,CIE 1974
88603575,CIE 1974
88602309,CIE 1974
88600131,CIE 1974
88605384,CIE 1974
88603574,CIE 1974
88603557,CIE 1974
88611109,CIE 1974
88600580,CIE 1974
88611094,CIE 1974
88606612,CIE 1974
88602705,CIE 1974
88603560,CIE 1974
88603577,CIE 1974
88611103,CIE 1974
88602996,CIE 1974
88602814,CIE 1974
88603991,CIE 1974
88605021,CIE 1974
88603990,CIE 1974
88603163,CIE 1974
88611480,CIE 1974
88603987,CIE 1974
88603989,CIE 1974
88611712,CIE 1974
88603250,CIE 1974
88611717,CIE 1974
88600407,CIE 1974
88611716,CIE 1974
88604206,CIE 1974
88601135,CIE 1974
88604512,CIE 1974
88600346,CIE 1974
88604499,CIE 1974
88606179,CIE 1974
88604839,CIE 1974
88603471,CIE 1974
88611030,CIE 1974
88603467,CIE 1974
88606185,CIE 1974
88603464,CIE 1974
88600533,CIE 1974
88605108,CIE 1974
88606192,CIE 1974
88606180,CIE 1974
88604831,CIE 1974
88602274,CIE 1974
88602683,CIE 1974
88606193,CIE 1974
88604652,CIE 1974
88602956,CIE 1974
88606181,CIE 1974
88602275,CIE 1974
88600099,CIE 1974
88602513,CIE 1974
88611026,CIE 1974
88605233,CIE 1974
88601348,CIE 1974
88604651,CIE 1974
88605097,CIE 1974
88601334,CIE 1974
88600516,CIE 1974
88606154,CIE 1974
88610867,CIE 1974
88601332,CIE 1974
88603419,CIE 1974
88601333,CIE 1974
88601336,CIE 1974
88611789,CIE 1974
88604279,CIE 1974
88603438,CIE 1974
88604278,CIE 1974
88611007,CIE 1974
88603435,CIE 1974
88600524,CIE 1974
88610922,CIE 1974
88603310,CIE 1974
88610920,CIE 1974
88603782,CIE 1974
88611694,CIE 1974
88610936,CIE 1974
88602162,CIE 1974
88600233,CIE 1974
88611396,CIE 1974
88604595,CIE 1974
88602402,CIE 1974
88602787,CIE 1974
88603866,CIE 1974
88611394,CIE 1974
88608404,CIE 1974
88600840,CIE 1974
88608419,CIE 1974
88600837,CIE 1974
88611929,CIE 1974
88603890,CIE 1974
88608422,CIE 1974
88600839,CIE 1974
88608421,CIE 1974
88600842,CIE 1974
88600841,CIE 1974
88608420,CIE 1974
88605236,CIE 1974
88603494,CIE 1974
88603694,CIE 1974
88602313,CIE 1974
88603062,CIE 1974
88601239,CIE 1974
88600542,CIE 1974
88611049,CIE 1974
88600541,CIE 1974
88602688,CIE 1974
88605368,CIE 1974
88611050,CIE 1974
88604477,CIE 1974
88604157,CIE 1974
88611685,CIE 1974
88604714,CIE 1974
88604155,CIE 1974
88605482,CIE 1974
88605624,CIE 1974
88601241,CIE 1974
88605242,CIE 1974
88611068,CIE 1974
88606453,CIE 1974
88606489,CIE 1974
88602977,CIE 1974
88611058,CIE 1974
88606341,CIE 1974
88605379,CIE 1974
88602696,CIE 1974
88601377,CIE 1974
88606364,CIE 1974
88611059,CIE 1974
88606531,CIE 1974
88602205,CIE 1974
88606471,CIE 1974
88602307,CIE 1974
88606312,CIE 1974
88604300,CIE 1974
88606522,CIE 1974
88600571,CIE 1974
88602974,CIE 1974
88611065,CIE 1974
88602973,CIE 1974
88611084,CIE 1974
88604857,CIE 1974
88606518,CIE 1974
88606320,CIE 1974
88606361,CIE 1974
88602698,CIE 1974
88606508,CIE 1974
88606368,CIE 1974
88605371,CIE 1974
88603512,CIE 1974
88606442,CIE 1974
88606318,CIE 1974
88606530,CIE 1974
88601407,CIE 1974
88602535,CIE 1974
88606367,CIE 1974
88611053,CIE 1974
88600123,CIE 1974
88603500,CIE 1974
88604299,CIE 1974
88604301,CIE 1974
88611080,CIE 1974
88602694,CIE 1974
88600028,CIE 1974
88600552,CIE 1974
88604500,CIE 1974
88603529,CIE 1974
88602539,CIE 1974
88606337,CIE 1974
88602697,CIE 1974
88603503,CIE 1974
88600566,CIE 1974
88606377,CIE 1974
88606404,CIE 1974
88600113,CIE 1974
88606454,CIE 1974
88603525,CIE 1974
88604540,CIE 1974
88605119,CIE 1974
88611052,CIE 1974
88604295,CIE 1974
88611060,CIE 1974
88605372,CIE 1974
88602980,CIE 1974
88600547,CIE 1974
88604546,CIE 1974
88604291,CIE 1974
88601392,CIE 1974
88611817,CIE 1974
88603537,CIE 1974
88611070,CIE 1974
88606478,CIE 1974
88600117,CIE 1974
88606475,CIE 1974
88605243,CIE 1974
88602538,CIE 1974
88611087,CIE 1974
88604850,CIE 1974
88604536,CIE 1974
88602297,CIE 1974
88602970,CIE 1974
88600120,CIE 1974
88602976,CIE 1974
88604659,CIE 1974
88606392,CIE 1974
88604467,CIE 1974
88601938,CIE 1974
88611625,CIE 1974
88609984,CIE 1974
88601045,CIE 1974
88602839,CIE 1974
88609866,CIE 1974
88602844,CIE 1974
88604621,CIE 1974
88609863,CIE 1974
88601125,CIE 1974
88601951,CIE 1974
88602000,CIE 1974
88605471,CIE 1974
88601032,CIE 1974
88609854,CIE 1974
88611627,CIE 1974
88602848,CIE 1974
88610853,CIE 1974
88611614,CIE 1974
88604463,CIE 1974
88601003,CIE 1974
88602452,CIE 1974
88610154,CIE 1974
88609998,CIE 1974
88601066,CIE 1974
88601930,CIE 1974
88604119,CIE 1974
88601952,CIE 1974
88609780,CIE 1974
88602629,CIE 1974
88609748,CIE 1974
88609929,CIE 1974
88601924,CIE 1974
88609987,CIE 1974
88605050,CIE 1974
88601074,CIE 1974
88609968,CIE 1974
88609884,CIE 1974
88610011,CIE 1974
88610073,CIE 1974
88601088,CIE 1974
88610031,CIE 1974
88610196,CIE 1974
88604121,CIE 1974
88609821,CIE 1974
88604120,CIE 1974
88610206,CIE 1974
88611643,CIE 1974
88601931,CIE 1974
88610275,CIE 1974
88611658,CIE 1974
88610030,CIE 1974
88610125,CIE 1974
88604139,CIE 1974
88601129,CIE 1974
88610143,CIE 1974
88611619,CIE 1974
88611986,CIE 1974
88610224,CIE 1974
88602843,CIE 1974
88602222,CIE 1974
88605472,CIE 1974
88604144,CIE 1974
88610205,CIE 1974
88611665,CIE 1974
88600317,CIE 1974
88610163,CIE 1974
88610016,CIE 1974
88611988,CIE 1974
88609836,CIE 1974
88605479,CIE 1974
88611635,CIE 1974
88601063,CIE 1974
88611628,CIE 1974
88609697,CIE 1974
88601927,CIE 1974
88609744,CIE 1974
88609747,CIE 1974
88609878,CIE 1974
88610060,CIE 1974
88601078,CIE 1974
88601021,CIE 1974
88601987,CIE 1974
88601948,CIE 1974
88604460,CIE 1974
88604112,CIE 1974
88610028,CIE 1974
88603229,CIE 1974
88611660,CIE 1974
88604473,CIE 1974
88605045,CIE 1974
88601010,CIE 1974
88601061,CIE 1974
88601128,CIE 1974
88604136,CIE 1974
88611677,CIE 1974
88611991,CIE 1974
88609711,CIE 1974
88601008,CIE 1974
88603232,CIE 1974
88601969,CIE 1974
88604464,CIE 1974
88611603,CIE 1974
88605304,CIE 1974
88609920,CIE 1974
88601009,CIE 1974
88602221,CIE 1974
88610267,CIE 1974
88601947,CIE 1974
88602840,CIE 1974
88601961,CIE 1974
88611990,CIE 1974
88601956,CIE 1974
88609961,CIE 1974
88609493,CIE 1974
88609445,CIE 1974
88600946,CIE 1974
88605190,CIE 1974
88609475,CIE 1974
88600947,CIE 1974
88600956,CIE 1974
88602824,CIE 1974
88604613,CIE 1974
88604064,CIE 1974
88600949,CIE 1974
88605295,CIE 1974
88602623,CIE 1974
88601818,CIE 1974
88609431,CIE 1974
88609413,CIE 1974
88602616,CIE 1974
88602621,CIE 1974
88601826,CIE 1974
88601834,CIE 1974
88605040,CIE 1974
88601828,CIE 1974
88608952,CIE 1974
88608950,CIE 1974
88601785,CIE 1974
88600912,CIE 1974
88605027,CIE 1974
88608968,CIE 1974
88601781,CIE 1974
88608982,CIE 1974
88601782,CIE 1974
88600916,CIE 1974
88604434,CIE 1974
88609044,CIE 1974
88608986,CIE 1974
88611492,CIE 1974
88604435,CIE 1974
88609023,CIE 1974
88604006,CIE 1974
88609002,CIE 1974
88608987,CIE 1974
88604398,CIE 1974
88600244,CIE 1974
88611409,CIE 1974
88604172,CIE 1974
88605305,CIE 1974
88603244,CIE 1974
88605205,CIE 1974
88604175,CIE 1974
88608504,CIE 1974
88603916,CIE 1974
88611441,CIE 1974
88608542,CIE 1974
88608499,CIE 1974
88608486,CIE 1974
88608497,CIE 1974
88603612,CIE 1974
88603614,CIE 1974
88604900,CIE 1974
88604312,CIE 1974
88603609,CIE 1974
88611162,CIE 1974
88604311,CIE 1974
88603016,CIE 1974
88603618,CIE 1974
88603017,CIE 1974
88602152,CIE 1974
88600744,CIE 1974
88603064,CIE 1974
88602735,CIE 1974
88607611,CIE 1974
88600742,CIE 1974
88607626,CIE 1974
88605261,CIE 1974
88603695,CIE 1974
88604937,CIE 1974
88611876,CIE 1974
88601741,CIE 1974
88601740,CIE 1974
88603112,CIE 1974
88603857,CIE 1974
88605235,CIE 1974
88602279,CIE 1974
88604995,CIE 1974
88611387,CIE 1974
88604341,CIE 1974
88602478,CIE 1974
88605237,CIE 1974
88602712,CIE 1974
88604049,CIE 1974
88603085,CIE 1974
88611412,CIE 1974
88603121,CIE 1974
88601240,CIE 1974
88605614,CIE 1974
88600423,CIE 1974
88602889,CIE 1974
88605337,CIE 1974
88602886,CIE 1974
88600453,CIE 1974
88605010,CIE 1974
88602802,CIE 1974
88603926,CIE 1974
88603928,CIE 1974
88603922,CIE 1974
88603925,CIE 1974
