person_id,degree_id,job_id
88610387,88627857,NA
88610384,88627854,NA
88601141,88619210,NA
88610397,NA,NA
88610368,88627839,NA
88604767,88622618,NA
88610393,88627863,NA
88606581,88624308,NA
88606599,88624326,NA
88601415,88619479,NA
88606623,88624351,NA
88604874,88622715,NA
88600578,88618697,NA
88606611,88624338,NA
88606602,88624329,NA
88606573,88624300,NA
88606625,88624353,NA
88606579,88624306,NA
88611119,NA,NA
88606613,88624341,NA
88603994,88621918,NA
88603988,88621912,NA
88602506,88620505,NA
88601136,88619205,NA
88602023,88620052,NA
88611715,88629104,NA
88611028,88628466,NA
88603468,88621418,NA
88606186,88623926,88616235
88611796,NA,88617532
88600535,88618657,NA
88600529,88618651,NA
88611031,88628469,NA
88600360,88618497,88613820
88605356,88623174,NA
88601335,88619403,NA
88611002,88628437,NA
88611005,88628441,NA
88610921,88628358,NA
88603312,88621277,NA
88603315,88621280,NA
88603313,88621278,NA
88605277,88623102,NA
88608304,88625926,NA
88603867,88621802,NA
88609303,NA,NA
88603894,88621830,NA
88608409,88626018,NA
88600106,88618258,NA
88603493,NA,NA
88603796,88621732,NA
88605608,88623396,NA
88605602,NA,NA
88611414,88628835,NA
88601157,88619226,NA
88605071,NA,NA
88602638,NA,NA
88610530,88627989,NA
88601165,88619234,NA
88610593,88628053,NA
88610551,88628010,NA
88610793,88628232,NA
88610460,88627923,NA
88610523,NA,NA
88610612,88628072,NA
88610532,88627991,NA
88610756,NA,NA
88610717,NA,NA
88610630,NA,NA
88602071,88620094,NA
88610633,88628088,NA
88610797,88628235,NA
88610569,88628029,NA
88604238,88622143,88615531
88610604,88628064,NA
88610516,NA,NA
88601185,88619253,NA
88610562,88628022,NA
88610660,NA,NA
88610610,88628070,NA
88610496,88627959,NA
88610469,88627933,NA
88610474,88627938,NA
88602076,88620098,NA
88610690,88628137,NA
88610555,88628014,NA
88610484,88627947,NA
88601167,88619235,NA
88600333,88618470,NA
88610576,88628036,NA
88610576,88628037,NA
88610646,88628098,NA
88610802,88628240,NA
88610467,88627931,NA
88610467,88627930,NA
88610808,88628246,88617035
88610653,88628103,NA
88610772,88628212,NA
88610577,88628038,NA
88610577,88628039,NA
88606557,88624284,NA
88600575,88618694,NA
88606538,88624265,NA
88602990,NA,NA
88602541,NA,NA
88600831,88618927,88614031
88608026,88625674,88616584
88602858,88620841,NA
88602028,88620055,NA
88602859,88620842,88614879
88610355,88627826,NA
88606744,88624466,NA
88604315,88622216,88615573
88606787,88624507,NA
88606754,88624473,NA
88606767,NA,NA
88606807,88624527,NA
88606788,88624508,NA
88606791,88624511,NA
88611506,NA,NA
88602268,88620277,NA
88604414,NA,NA
88604599,88622466,88615721
88604738,88622591,88615796
88601837,NA,NA
88604066,88621985,NA
88603197,88621164,NA
88603199,88621166,NA
88607671,88625342,NA
88607770,88625441,NA
88607701,88625374,NA
88604515,88622395,NA
88603717,88621659,NA
88601617,88619670,NA
88607768,88625439,NA
88607790,88625459,NA
88602564,88620564,NA
88607703,88625376,88616543
88603702,88621642,88615260
88607657,88625327,NA
88607720,88625392,NA
88607710,88625383,NA
88607638,88625309,NA
88607649,88625319,NA
88607792,88625461,NA
88607779,88625450,NA
88611878,NA,NA
88607705,88625378,NA
88607777,88625448,NA
88610841,88628277,NA
88604417,88622310,NA
88605011,88622846,NA
88604508,88622387,NA
88603944,88621874,NA
88603153,88621122,NA
88604602,88622469,NA
88609075,88626630,NA
88609082,88626636,NA
88609108,88626655,NA
88608040,88625688,NA
88611803,NA,NA
88601364,88619432,NA
88604286,88622188,NA
88611683,88629076,NA
88601130,88619200,NA
88606459,88624189,NA
88606384,88624116,NA
88611056,88628494,NA
88606479,88624208,NA
88604745,88622595,NA
88600425,88618558,NA
88603554,88621496,88615176
88611075,NA,NA
88606431,88624161,NA
88600417,88618553,NA
88606457,88624187,NA
88606376,88624108,NA
88606362,88624095,NA
88602206,88620217,NA
88606477,88624206,NA
88600112,88618264,NA
88602982,88620958,NA
88601372,88619440,NA
88602296,88620306,NA
88606326,88624061,NA
88606486,88624215,NA
88604873,88622714,NA
88606328,88624063,NA
88602286,88620296,NA
88604739,NA,NA
88600546,88618667,NA
88611816,88629158,NA
88606359,88624092,NA
88602295,88620305,NA
88606499,NA,NA
88601385,88619452,NA
88600572,88618691,NA
88606415,88624146,NA
88600122,88618273,NA
88604746,88622596,NA
88603540,88621485,NA
88603518,88621464,NA
88609930,88627414,NA
88610246,88627721,NA
88601109,NA,NA
88610041,88627525,NA
88611666,88629061,NA
88610089,88627573,NA
88601997,88620028,NA
88610087,88627571,NA
88610127,88627607,NA
88610013,88627494,NA
88609950,88627432,NA
88609906,88627390,NA
88610297,88627772,NA
88610203,88627678,NA
88609974,88627457,NA
88609983,88627465,NA
88602841,88620823,NA
88601950,88619984,NA
88610171,88627650,NA
88609785,88627278,NA
88609785,88627277,NA
88609796,NA,NA
88601062,88619141,NA
88601062,88619140,NA
88610214,88627690,NA
88609985,88627467,NA
88600310,88618448,NA
88601046,88619127,NA
88601064,88619143,NA
88609737,88627240,NA
88605303,88623126,NA
88604138,88622050,NA
88600401,88618540,NA
88611995,NA,NA
88610272,88627747,NA
88611989,NA,NA
88605198,88623026,NA
88601935,88619969,NA
88601027,88619110,NA
88610260,88627735,NA
88610012,88627493,NA
88610254,88627729,NA
88601034,88619116,NA
88609992,88627474,NA
88609990,88627472,NA
88609733,88627236,NA
88610151,88627630,NA
88601117,88619188,NA
88609705,NA,NA
88609925,88627409,NA
88609965,88627449,NA
88609713,88627212,NA
88611673,88629067,NA
88609999,88627481,NA
88610152,88627631,NA
88601041,88619122,NA
88605046,88622882,NA
88609840,88627328,NA
88603217,88621184,NA
88610058,88627545,NA
88601012,88619097,NA
88601942,88619976,NA
88610201,88627676,NA
88601096,88619171,NA
88603218,NA,NA
88610215,NA,NA
88609745,NA,NA
88601069,NA,NA
88610084,NA,NA
88609797,NA,88616864
88609957,88627439,88616891
88609957,88627440,88616891
88602197,88620208,NA
88601107,88619180,NA
88601999,88620030,NA
88610887,88628322,NA
88611653,88629049,NA
88610002,88627484,NA
88610282,88627757,NA
88602450,88620450,NA
88609832,88627321,NA
88609829,88627318,NA
88601108,88619181,88614155
88610069,88627556,88616907
88610068,88627555,NA
88610062,88627549,NA
88610240,88627715,NA
88601013,88619098,NA
88609886,88627374,NA
88601832,88619873,NA
88609427,88626950,NA
88609467,88626989,NA
88609414,88626937,NA
88609448,88626970,NA
88609451,88626973,NA
88609404,88626928,NA
88609466,88626988,NA
88608967,88626533,NA
88609061,88626618,NA
88608990,88626552,NA
88609051,88626609,NA
88609001,NA,NA
88609064,88626621,88616736
88609016,88626578,NA
88609042,NA,NA
88609020,88626580,NA
88608959,88626526,NA
88608973,88626538,NA
88602421,88620425,NA
88601783,88619828,NA
88602817,88620801,NA
88609063,88626620,NA
88608998,88626562,NA
88600247,88618392,NA
88604397,88622292,NA
88611690,88629083,NA
88602183,88620196,NA
88608496,88626098,NA
88608508,88626110,NA
88608507,88626109,NA
88601738,88619784,NA
88608500,88626102,NA
88611440,88628858,NA
88608513,88626115,NA
88603608,88621549,88615210
88606737,88624459,NA
88600144,88618294,NA
88601582,NA,NA
88601581,88619640,NA
88601572,88619631,NA
88611875,NA,NA
88603495,88621442,NA
88603496,88621443,NA
88604878,NA,NA
88604369,88622266,NA
88602766,88620754,NA
88605207,88623036,NA
88611444,NA,NA
88608546,88626147,NA
88608584,88626179,NA
88608573,88626168,NA
88608597,88626191,NA
88608582,88626177,NA
88608551,88626151,NA
88608574,88626169,NA
88603938,88621869,NA
88603151,88621120,NA
88601746,88619792,NA
88608596,88626190,88616663
88611936,NA,NA
88611938,NA,NA
88606242,88623979,NA
88606275,88624010,NA
88606264,88624000,NA
88606288,88624026,NA
88602967,88620945,88614915
88606268,88624003,88616252
88609297,88626833,NA
88604765,88622615,NA
88603193,NA,88614995
88601813,88619856,NA
88605459,88623264,NA
88602430,88620433,NA
88605035,88622869,NA
88605248,88623075,NA
88605025,88622860,NA
88604953,88622787,NA
88601853,88619889,NA
88601847,88619883,NA
88609506,88627027,NA
88609546,88627063,NA
88609579,88627095,NA
88604699,88622560,NA
88605043,88622879,NA
88609567,88627083,NA
88600972,88619062,NA
88609588,88627104,NA
88609509,88627029,NA
88609558,88627074,NA
88609522,88627041,88616814
88609605,88627120,NA
88611558,88628955,NA
88609612,88627127,NA
88609600,88627116,NA
88601867,88619904,NA
88601875,88619912,NA
88600964,88619055,NA
88609521,88627040,NA
88609536,88627053,NA
88611561,88628959,NA
88605729,88623493,NA
88605674,88623446,NA
88605715,88623481,NA
88605655,88623434,NA
88605695,88623463,NA
88605651,NA,NA
88605646,88623427,NA
88605346,88623165,NA
88605698,88623466,NA
88605668,NA,NA
88605635,88623417,NA
88600057,88618214,NA
88605726,88623490,NA
88602661,NA,NA
88605670,NA,NA
88604793,88622643,88615817
88602657,88620652,NA
88605719,88623485,NA
88600019,88618180,NA
88605689,88623458,NA
88602905,NA,NA
88605686,88623457,NA
88605084,88622918,NA
88604490,88622371,NA
88600466,88618595,NA
88605758,88623519,NA
88605704,88623472,NA
88610941,88628375,NA
88605739,88623501,NA
88608050,88625697,NA
88611334,NA,88617309
88605263,88623090,88616008
88602749,88620739,NA
88602118,88620134,NA
88608665,88626250,NA
88608634,88626221,NA
88608733,88626318,NA
88608699,88626283,NA
88608712,88626297,NA
88611942,NA,NA
88608678,88626264,NA
88608637,88626224,NA
88608681,88626266,NA
88608686,88626272,NA
88608716,88626301,NA
88608765,88626345,NA
88600882,88618978,NA
88608683,88626268,NA
88601757,88619804,NA
88609628,88627139,NA
88605195,88623023,NA
88604085,88622003,NA
88611577,88628977,NA
88604083,88622001,NA
88609218,88626757,NA
88609259,88626796,NA
88609220,88626759,NA
88609252,88626789,NA
88600933,88619026,NA
88609229,NA,NA
88609214,88626754,NA
88609254,88626791,NA
88607802,88625470,NA
88604216,88622119,NA
88602006,88620037,NA
88609149,NA,NA
88609173,88626718,NA
88600922,88619014,NA
88609139,88626685,NA
88609201,88626743,NA
88609140,88626686,NA
88606659,88624386,NA
88606646,88624373,NA
88603588,88621529,88615199
88606662,88624389,NA
88606645,88624372,NA
88600137,88618287,NA
88600135,88618285,88613719
88602999,88620974,NA
88606660,88624387,NA
88603976,88621901,NA
88608850,88626424,NA
88608853,88626426,NA
88608854,88626427,NA
88608861,88626434,NA
88609651,88627157,NA
88601897,88619931,NA
88609663,88627169,NA
88609648,88627154,NA
88601884,88619919,NA
88609677,88627183,NA
88608328,NA,NA
88608349,NA,NA
88608350,88625966,NA
88603320,NA,NA
88602472,88620472,NA
88601839,NA,88614414
88610418,88627884,NA
88610427,88627893,NA
88605066,88622901,NA
88610332,88627804,88616950
88610333,88627805,NA
88610319,88627792,NA
88611521,88628921,NA
88604808,88622656,NA
88602793,88620779,NA
88608390,88626000,NA
88608394,88626003,NA
88608394,88626004,NA
88608367,88625980,NA
88600834,88618930,88614033
88608391,88626001,NA
88601712,88619760,NA
88603181,88621148,NA
88601797,NA,NA
88603859,88621792,NA
88608806,NA,NA
88608812,88626390,NA
88608808,88626386,NA
88608815,88626393,NA
88608821,88626399,NA
88600891,88618987,NA
88600890,88618986,NA
88608840,88626416,NA
88608841,88626417,NA
88608843,88626418,NA
88608866,NA,NA
88608865,88626438,NA
88608863,88626436,NA
88605019,88622854,NA
88608923,88626492,NA
88608931,88626499,NA
88608880,NA,NA
88600906,88618999,NA
88600903,88618997,NA
88608920,88626489,NA
88608895,88626466,NA
88602015,88620045,NA
88604183,88622089,NA
88611705,88629095,NA
88605209,88623038,NA
88604185,88622091,NA
88610820,88628257,NA
88605075,88622909,NA
88602820,88620804,NA
88605512,88623310,NA
88603280,88621246,NA
88602640,88620637,NA
88604632,88622498,NA
88605333,88623154,NA
88605510,88623308,NA
88603278,88621244,NA
88600140,88618290,NA
88603279,88621245,88615023
88604633,88622499,NA
88603271,88621237,NA
88604772,88622623,NA
88605332,88623153,88616047
88603282,88621248,NA
88605514,NA,NA
88603283,88621249,88615024
88605515,88623311,NA
88605511,88623309,NA
88600065,88618221,NA
88602480,NA,NA
88604891,88622732,88615848
88604892,88622733,NA
88610836,88628273,NA
88604884,88622724,NA
88604893,88622734,NA
88604890,88622731,NA
88604880,88622720,NA
88604895,88622736,NA
88604881,88622721,NA
88604886,88622726,NA
88606667,88624394,NA
88610879,NA,NA
88606670,88624397,88616323
88606668,88624395,NA
88606676,88624402,NA
88606675,88624401,NA
88611142,88628579,NA
88606673,88624400,NA
88606666,88624393,NA
88611149,88628586,NA
88606678,88624404,NA
88601428,88619492,NA
88606672,88624399,NA
88606674,NA,NA
88600585,88618703,NA
88603005,88620980,NA
88600584,88618702,NA
88601426,88619489,NA
88608076,88625723,NA
88605431,NA,NA
88608122,88625764,NA
88600217,88618363,NA
88602384,88620391,NA
88603092,88621062,NA
88602580,88620579,NA
88611348,88628774,NA
88603101,88621071,NA
88608185,88625820,NA
88608075,88625722,NA
88604591,88622460,NA
88605321,88623142,NA
88608139,88625779,NA
88608081,88625728,NA
88602775,88620764,NA
88602387,NA,NA
88603091,NA,NA
88605161,88622992,NA
88608173,88625811,NA
88608198,88625831,NA
88608216,88625848,NA
88608106,88625749,NA
88608149,88625787,NA
88611340,88628766,NA
88604963,88622797,NA
88608205,88625838,NA
88608220,88625852,88616621
88608236,88625868,NA
88600211,88618357,NA
88603094,88621064,NA
88608163,88625802,NA
88608067,88625714,NA
88608099,88625744,NA
88601678,88619730,NA
88608166,NA,NA
88608117,88625759,NA
88600223,NA,NA
88604984,88622820,NA
88608127,NA,NA
88611342,88628768,NA
88611374,88628797,NA
88600799,88618900,NA
88604381,NA,NA
88603090,88621061,NA
88608203,88625836,NA
88605432,88623242,NA
88608178,88625815,NA
88608072,88625719,NA
88602364,NA,NA
88608177,88625814,NA
88608089,88625736,NA
88605426,88623237,NA
88608063,NA,NA
88600216,88618362,NA
88608078,88625725,NA
88608169,88625807,NA
88608135,88625775,NA
88608197,88625830,NA
88608160,88625799,NA
88608188,88625823,NA
88608230,88625862,NA
88608113,88625755,NA
88604959,NA,NA
88608157,88625796,NA
88604961,88622795,NA
88608165,88625804,NA
88605323,88623144,NA
88608179,NA,NA
88601662,NA,NA
88600791,88618893,NA
88600810,88618910,NA
88608108,88625751,NA
88608162,88625801,NA
88608209,88625841,NA
88608079,88625726,NA
88602366,88620374,NA
88600806,88618907,NA
88608102,88625746,NA
88600212,88618358,NA
88604980,88622816,NA
88600813,88618913,NA
88602769,88620757,NA
88608141,88625781,NA
88608200,88625833,NA
88608182,88625817,NA
88608191,88625825,NA
88608233,88625865,NA
88604689,88622553,NA
88603843,88621776,NA
88603847,88621780,NA
88608119,88625761,NA
88608217,88625849,NA
88608064,NA,NA
88608115,88625757,NA
88608232,88625864,NA
88608174,NA,NA
88608083,88625730,NA
88608065,88625711,NA
88608171,88625809,NA
88608132,88625772,NA
88602375,88620384,NA
88604965,88622800,NA
88604965,88622801,NA
88608211,88625843,NA
88608096,88625741,NA
88608187,88625822,NA
88608153,88625792,NA
88604386,88622281,NA
88602380,NA,NA
88608192,NA,NA
88600798,NA,NA
88608180,NA,NA
88600814,88618914,NA
88601672,88619723,88614359
88608184,88625819,NA
88608148,88625786,NA
88604592,88622461,NA
88603810,88621745,NA
88604976,88622812,88615870
88611356,88628781,NA
88608107,88625750,NA
88608146,88625785,88616606
88603809,88621744,NA
88608131,88625771,NA
88603851,88621784,NA
88604971,88622807,NA
88608111,88625754,NA
88600804,88618905,NA
88608087,88625735,NA
88608195,88625828,NA
88604728,88622585,NA
88605518,88623314,NA
88604982,88622818,NA
88603839,88621771,NA
88600801,88618902,NA
88608158,88625797,NA
88600380,88618518,NA
88601658,88619709,88614351
88608207,88625840,88616617
88604585,88622455,88615713
88608172,88625810,NA
88600220,88618366,NA
88608186,88625821,NA
88608152,88625791,NA
88604974,88622810,NA
88601664,88619715,NA
88603805,88621740,NA
88603103,88621073,NA
88608109,88625752,NA
88608110,88625753,NA
88608155,88625794,NA
88608202,88625835,NA
88608143,88625782,NA
88608142,NA,NA
88600808,NA,NA
88608145,88625784,NA
88608154,88625793,88616608
88608229,88625861,NA
88608068,88625715,NA
88608134,88625774,NA
88603813,88621748,NA
88604377,88622273,NA
88601668,88619719,NA
88602770,88620758,NA
88602582,88620581,NA
88611355,88628780,NA
88608104,88625747,NA
88608193,88625826,NA
88608226,88625858,NA
88603820,88621753,NA
88603802,88621737,NA
88611907,88629201,NA
88608094,88625739,NA
88608231,88625863,NA
88602578,88620576,NA
88603824,88621757,NA
88611366,88628790,NA
88611350,88628776,NA
88608097,88625742,NA
88608164,88625803,NA
88608201,88625834,88616615
88604988,88622823,NA
88601663,88619714,88614354
88608098,88625743,NA
88600805,88618906,NA
88608069,88625716,NA
88608082,88625729,NA
88603849,88621782,NA
88604380,88622276,NA
88603833,88621765,NA
88601671,88619722,NA
88608070,88625717,NA
88608137,88625777,NA
88608168,88625806,NA
88605165,88622997,NA
88608095,88625740,NA
88608144,88625783,NA
88608080,88625727,NA
88611364,88628788,NA
88608074,88625721,NA
88608222,88625854,NA
88608156,88625795,NA
88602388,88620394,NA
88608175,88625812,NA
88608194,88625827,NA
88611381,88628803,NA
88608176,88625813,NA
88604956,88622790,NA
88608183,88625818,NA
88605429,88623240,NA
88602583,NA,NA
88608101,NA,NA
88608138,88625778,NA
88608196,88625829,88616614
88608120,88625762,NA
88611344,88628770,NA
88600802,88618903,NA
88601660,88619711,NA
88608210,88625842,NA
88605427,88623238,NA
88602774,88620763,NA
88603844,88621777,NA
88601676,88619728,NA
88600790,88618892,88614012
88608088,NA,NA
88608092,NA,NA
88603831,88621763,NA
88600807,88618908,NA
88611341,88628767,NA
88608235,88625867,88616623
88608208,NA,88616618
88600811,88618911,88614016
88611363,88628787,NA
88600205,88618352,88613748
88608091,NA,NA
88611359,88628783,NA
88605156,88622987,NA
88601669,88619720,88614358
88602370,88620378,NA
88602374,88620383,NA
88608130,88625770,NA
88600214,88618360,NA
88603102,88621072,NA
88608133,88625773,NA
88603070,88621040,NA
88604352,88622250,88615585
88602751,88620741,NA
88601345,88619413,NA
88604825,88622673,NA
88601346,88619414,NA
88601343,88619411,NA
88604823,88622671,NA
88604845,88622689,NA
88600026,88618186,88613675
88602685,88620678,NA
88601355,88619423,NA
88602964,88620941,NA
88601356,88619424,NA
88602684,88620677,NA
88611042,NA,NA
88604655,88622521,NA
88604844,88622688,NA
88604654,88622520,NA
88603483,88621432,NA
88606218,NA,NA
88606219,88623958,NA
88606665,88624392,NA
88602709,88620701,NA
88601425,88619488,NA
88604306,88622208,NA
88603002,88620977,NA
88606664,88624391,NA
88603583,88621523,NA
88605350,88623169,NA
88604640,88622506,NA
88604774,88622625,NA
88611279,88628710,88617281
88602280,88620291,NA
88608260,NA,NA
88608253,88625883,NA
88608256,88625886,NA
88608259,88625889,NA
88608258,88625888,NA
88608254,88625884,NA
88608251,88625882,NA
88605276,88623101,NA
88608255,88625885,NA
88608240,88625872,NA
88608243,88625875,NA
88605273,88623099,NA
88603109,88621079,NA
88608245,88625876,NA
88608241,88625873,NA
88608244,NA,NA
88602191,88620203,NA
88601193,88619261,NA
88601191,88619259,NA
88601682,88619733,NA
88608239,88625871,NA
88601683,88619734,NA
88603108,88621078,NA
88610947,88628381,NA
88602500,88620500,NA
88600484,88618607,NA
88610949,88628383,NA
88604809,88622657,NA
88600483,88618606,NA
88603350,88621309,NA
88605807,88623566,NA
88605803,88623562,NA
88605808,88623567,NA
88601289,88619356,NA
88605806,88623565,NA
88605809,88623568,NA
88605801,NA,NA
88600481,88618604,NA
88602392,88620398,NA
88603118,88621088,NA
88602783,88620770,NA
88608289,88625913,NA
88608299,88625922,88616632
88604996,88622831,NA
88608295,88625919,NA
88608292,88625916,88616630
88608290,88625914,88616628
88608296,88625920,88616631
88600830,88618926,NA
88600828,88618925,NA
88600829,NA,NA
88608294,88625918,NA
88603347,88621306,NA
88603490,88621439,NA
88603491,88621440,NA
88604776,88622627,NA
88603293,88621259,NA
88603294,88621260,NA
88602875,88620858,NA
88600435,NA,NA
88610892,88628328,NA
88600434,88618567,88613862
88601198,88619266,NA
88603292,88621258,NA
88610824,88628261,NA
88606836,88624554,NA
88603883,88621818,NA
88606817,88624537,NA
88604903,88622744,NA
88602316,88620326,NA
88603622,88621563,NA
88604322,88622220,NA
88606832,88624550,NA
88606824,88624543,NA
88611178,88628613,NA
88611194,88628629,NA
88611834,NA,NA
88606829,88624548,NA
88606818,NA,NA
88606828,88624547,NA
88606831,88624549,NA
88606835,88624553,NA
88611179,88628614,NA
88600604,NA,NA
88611170,NA,NA
88601451,88619514,NA
88611175,NA,NA
88606826,88624545,NA
88603624,88621565,NA
88606837,NA,NA
88606819,88624538,NA
88600601,88618717,NA
88601449,88619511,NA
88601462,88619524,NA
88611190,88628625,NA
88603643,88621585,NA
88606821,88624540,NA
88611173,88628610,NA
88600151,88618301,NA
88603639,88621580,NA
88606834,88624552,NA
88606839,88624556,NA
88602319,88620329,NA
88606820,88624539,NA
88602717,88620709,NA
88601458,88619521,NA
88603646,NA,88615231
88611193,88628628,NA
88606825,88624544,NA
88601457,88619520,NA
88600148,88618297,NA
88606816,88624536,88616362
88601456,88619519,NA
88601455,88619518,NA
88606833,88624551,NA
88606822,88624541,NA
88606823,88624542,NA
88601461,88619523,NA
88606838,88624555,NA
88601454,88619517,88614291
88603635,NA,NA
88611186,88628620,NA
88600608,88618725,NA
88603623,88621564,NA
88603443,88621395,NA
88605520,88623316,NA
88601201,88619269,NA
88605519,88623315,NA
88601200,88619268,NA
88604244,88622149,NA
88605521,88623317,NA
88601199,88619267,NA
88607843,88625507,NA
88607820,88625486,NA
88600182,88618331,NA
88607855,88625518,NA
88607818,88625484,NA
88607826,NA,NA
88607854,88625517,NA
88603076,88621045,NA
88603074,88621043,NA
88607834,88625498,NA
88600760,88618864,NA
88607829,88625493,NA
88607822,88625488,NA
88600763,88618867,NA
88607844,88625508,NA
88607832,88625496,NA
88607823,88625489,NA
88607848,88625512,NA
88607819,88625485,NA
88607852,88625515,NA
88607838,88625502,NA
88607850,NA,NA
88607831,88625495,NA
88601623,88619676,NA
88607836,88625500,NA
88603073,88621042,NA
88607830,88625494,NA
88607828,88625492,NA
88607821,88625487,NA
88611885,88629190,NA
88607817,NA,NA
88607825,88625491,NA
88611286,88628716,NA
88607846,88625510,NA
88607840,88625504,NA
88600762,88618866,NA
88607839,88625503,NA
88607851,88625514,NA
88607824,88625490,NA
88607849,88625513,NA
88607835,88625499,NA
88607837,88625501,NA
88607815,NA,NA
88605812,88623571,NA
88603352,88621311,NA
88610950,88628384,NA
88603289,88621255,NA
88604898,88622739,88615849
88604896,88622737,NA
88605250,88623077,NA
88604897,88622738,NA
88604899,NA,NA
88606632,88624360,NA
88603584,88621524,88615196
88605389,88623201,NA
88605020,88622855,NA
88604807,88622655,NA
88601882,88619917,NA
88611861,88629178,NA
88611858,NA,NA
88611860,NA,NA
88611857,NA,NA
88611843,NA,NA
88611837,NA,NA
88602326,NA,NA
88605406,88623220,NA
88607047,88624753,NA
88606917,88624632,NA
88604919,88622757,NA
88607038,88624745,NA
88601505,88619566,NA
88607058,88624763,NA
88605133,88622966,NA
88602555,88620553,NA
88607051,88624756,NA
88606958,88624675,NA
88605398,88623210,NA
88606967,88624683,NA
88607067,88624772,NA
88606867,88624581,NA
88600629,88618745,NA
88606938,88624653,NA
88607041,NA,NA
88603652,NA,NA
88601512,88619572,NA
88601519,88619579,NA
88606978,88624694,NA
88606914,88624629,NA
88606987,88624703,NA
88606998,88624711,NA
88607012,88624724,NA
88605399,88623211,88616074
88607022,88624734,NA
88606940,88624655,NA
88606897,88624613,NA
88607032,NA,NA
88606890,88624606,NA
88602726,88620718,NA
88606892,88624608,88616370
88607048,88624754,NA
88606937,88624652,NA
88604914,88622752,NA
88607071,88624776,NA
88606924,88624639,NA
88600634,88618750,NA
88606853,NA,NA
88604922,88622760,NA
88606944,88624659,NA
88606944,88624660,NA
88607072,88624777,NA
88604923,88622761,NA
88607074,88624779,NA
88606927,NA,NA
88607049,88624755,NA
88606864,88624578,NA
88607036,NA,NA
88607031,88624742,NA
88601487,88619548,NA
88606844,NA,NA
88600635,NA,NA
88606966,NA,NA
88600627,88618743,NA
88603671,88621611,NA
88605505,88623306,NA
88600611,88618728,NA
88604324,88622222,NA
88607062,88624767,NA
88607021,88624733,NA
88606943,88624658,NA
88604329,88622227,NA
88606856,88624570,NA
88604905,NA,NA
88607055,88624760,NA
88607004,88624716,NA
88607003,88624715,NA
88606857,88624571,NA
88606913,88624628,NA
88607065,88624770,NA
88606950,88624668,NA
88606882,88624598,NA
88607066,88624771,NA
88604906,88622746,NA
88607035,88624743,NA
88606904,88624618,NA
88606934,88624648,NA
88606919,88624634,NA
88606879,88624595,NA
88604335,88622233,NA
88604556,88622430,NA
88602144,88620160,NA
88600617,88618733,NA
88611220,88628658,NA
88606970,88624686,NA
88601478,88619539,NA
88606902,88624617,NA
88604921,88622759,NA
88607052,88624757,NA
88601475,88619536,NA
88601521,88619581,NA
88604330,88622228,NA
88607001,88624713,88616391
88606939,88624654,NA
88606860,88624574,NA
88606885,88624601,NA
88602320,88620330,NA
88600636,88618751,NA
88607030,NA,NA
88606862,88624576,NA
88606889,88624605,NA
88606841,88624558,NA
88600628,88618744,NA
88607040,88624747,NA
88606911,88624626,NA
88606989,88624705,NA
88602331,88620340,NA
88600162,88618313,NA
88606871,88624585,NA
88607037,88624744,NA
88607009,88624721,NA
88606850,88624565,NA
88606909,88624624,88616375
88606928,88624642,NA
88606881,88624597,NA
88606870,88624584,NA
88606988,88624704,NA
88606964,88624681,NA
88607059,88624764,88616399
88606877,88624592,88616367
88606942,88624657,NA
88607002,88624714,NA
88606883,88624599,NA
88611844,NA,NA
88606984,88624700,NA
88606974,88624690,NA
88601477,88619538,NA
88606849,88624564,NA
88606891,88624607,NA
88606925,88624640,NA
88607039,88624746,NA
88606895,88624611,NA
88603663,88621603,NA
88611222,88628660,NA
88607056,88624761,88616396
88603672,88621612,NA
88606868,88624582,NA
88604912,88622751,NA
88606994,88624710,NA
88605404,88623217,NA
88611213,88628651,NA
88603033,88621005,NA
88601513,88619573,NA
88606874,88624589,NA
88601469,88619531,NA
88601474,88619535,NA
88601492,88619553,NA
88607025,88624737,NA
88601466,88619528,NA
88611205,88628643,NA
88606921,88624636,88616377
88607013,88624725,NA
88611216,88628654,NA
88604332,88622230,NA
88602322,88620332,NA
88607029,88624741,NA
88607019,88624731,NA
88606854,88624568,NA
88611221,88628659,NA
88606973,88624689,NA
88610880,88628315,NA
88607073,88624778,NA
88607053,88624758,88616395
88606845,88624561,NA
88607064,88624769,NA
88601476,88619537,NA
88606930,88624644,NA
88606861,88624575,NA
88600420,88618555,NA
88600631,88618747,NA
88603654,88621594,NA
88606898,88624614,NA
88604918,88622756,NA
88606916,88624631,NA
88602549,88620547,NA
88600155,88618305,NA
88606859,88624573,NA
88606884,88624600,NA
88605131,88622965,NA
88607024,88624736,NA
88600419,88618554,NA
88606992,88624708,NA
88601509,88619569,NA
88606933,88624647,NA
88601465,88619527,NA
88600163,88618314,NA
88603057,88621028,NA
88601468,88619530,NA
88601485,88619546,NA
88607044,88624750,NA
88606893,88624609,NA
88605253,88623080,NA
88606865,88624579,NA
88606976,88624692,NA
88606869,88624583,NA
88602546,88620543,NA
88606815,88624535,NA
88601499,88619560,NA
88601514,88619574,NA
88606969,88624685,NA
88607070,88624775,NA
88611836,NA,NA
88607026,88624738,NA
88604327,88622225,NA
88606918,88624633,NA
88606983,88624699,88616384
88606962,88624679,NA
88601488,88619549,NA
88600367,88618504,NA
88607007,88624719,NA
88606926,88624641,NA
88606949,88624667,NA
