field,person_id,college_id,graduation_year,degree,degree_id
Electrical Engineering 電機,88605850,NA,NA,NA,88623611
Electrical Engineering 電機,88605907,NA,NA,NA,88623667
Electrical Engineering 電機,88605943,NA,NA,NA,88623702
Chemical Engineering 化工,88600511,NA,NA,NA,88618633
Civil Engineering 土木,88605839,NA,NA,NA,88623600
Civil Engineering 土木,88602917,NA,NA,NA,88620897
Chemical Engineering 化工,88601294,NA,NA,NA,88619361
Civil Engineering 土木,88605498,NA,NA,NA,88623300
Chemical Engineering 化工,88605857,NA,NA,NA,88623617
Mechanical Engineering 機械,88605950,NA,NA,NA,88623708
Civil Engineering 土木,88605829,NA,NA,NA,88623589
Mechanical Engineering 機械,88605981,NA,NA,NA,88623737
Mechanical Engineering 機械,88605898,NA,NA,NA,88623657
Mechanical Engineering 機械,88605955,NA,NA,NA,88623713
Electrical Engineering 電機,88600501,NA,NA,NA,88618622
Mechanical Engineering 機械,88605897,NA,NA,NA,88623656
Mechanical Engineering 機械,88606004,NA,NA,NA,88623760
Mechanical Engineering 機械,88605985,NA,NA,NA,88623741
Architecture 建築,88605940,NA,NA,NA,88623699
Civil Engineering 土木,88605993,NA,NA,NA,88623749
Civil Engineering 土木,88605923,NA,NA,NA,88623682
Civil Engineering 土木,88605934,NA,NA,NA,88623693
Mechanical Engineering 機械,88605832,NA,NA,NA,88623593
Mechanical Engineering 機械,88605885,NA,NA,NA,88623644
Vehicle Engineering,88605905,NA,NA,NA,88623665
Civil Engineering 土木,88605813,NA,NA,NA,88623572
Chemical Engineering 化工,88605920,NA,NA,NA,88623679
Vehicle Engineering,88602665,NA,NA,NA,88620659
Mechanical Engineering 機械,88606168,NA,NA,NA,88623912
Electrical Engineering 電機,88606016,NA,NA,NA,88623771
Chemical Engineering 化工,88605849,NA,NA,NA,88623610
Vehicle Engineering,88610958,NA,NA,NA,88628392
Vehicle Engineering,88603166,NA,NA,NA,88621134
Electrical Engineering 電機,88608943,NA,NA,NA,88626510
Electrical Engineering 電機,88605831,NA,NA,NA,88623592
Civil Engineering 土木,88600510,NA,NA,NA,88618632
Mechanical Engineering 機械,88605975,NA,NA,NA,88623732
Civil Engineering 土木,88605887,NA,NA,NA,88623646
Hydraulic Engineering,88605816,NA,NA,NA,88623575
Mechanical Engineering 機械,88602921,NA,NA,NA,88620900
Civil Engineering 土木,88605941,NA,NA,NA,88623700
Civil Engineering 土木,88605964,NA,NA,NA,88623721
Mechanical Engineering 機械,88605928,NA,NA,NA,88623687
Chemical Engineering 化工,88603353,NA,NA,NA,88621312
Architecture 建築,88606013,NA,NA,NA,88623768
Mechanical Engineering 機械,88605896,NA,NA,NA,88623655
Chemical Engineering 化工,88605922,NA,NA,NA,88623681
Electrical Engineering 電機,88605903,NA,NA,NA,88623663
Mechanical Engineering 機械,88602916,NA,NA,NA,88620896
Civil Engineering 土木,88605948,NA,NA,NA,88623706
Civil Engineering 土木,88600505,NA,NA,NA,88618627
Mechanical Engineering 機械,88605860,NA,NA,NA,88623620
Electrical Engineering 電機,88602260,NA,NA,NA,88620271
Civil Engineering 土木,88605933,NA,NA,NA,88623692
Civil Engineering 土木,88605891,NA,NA,NA,88623650
Hydraulic Engineering,88605841,NA,NA,NA,88623602
Civil Engineering 土木,88605996,NA,NA,NA,88623752
Civil Engineering 土木,88601299,NA,NA,NA,88619366
Civil Engineering 土木,88605968,NA,NA,NA,88623725
Mechanical Engineering 機械,88604494,NA,NA,NA,88622375
Mechanical Engineering 機械,88605902,NA,NA,NA,88623662
Civil Engineering 土木,88605929,NA,NA,NA,88623688
Electrical Engineering 電機,88604641,NA,NA,NA,88622507
Mechanical Engineering 機械,88605911,NA,NA,NA,88623670
Hydraulic Engineering,88605833,NA,NA,NA,88623594
Civil Engineering 土木,88606000,NA,NA,NA,88623755
Civil Engineering 土木,88601313,NA,NA,NA,88619379
Mining and Metallurgy,88605830,NA,NA,NA,88623591
Civil Engineering 土木,88606015,NA,NA,NA,88623770
Electrical Engineering 電機,88601296,NA,NA,NA,88619363
Architecture 建築,88605965,NA,NA,NA,88623722
Electrical Engineering 電機,88605914,NA,NA,NA,88623673
Electrical Engineering 電機,88600504,NA,NA,NA,88618626
Mechanical Engineering 機械,88605990,NA,NA,NA,88623746
Mechanical Engineering 機械,88600079,NA,NA,NA,88618234
Mechanical Engineering 機械,88603379,NA,NA,NA,88621336
Mechanical Engineering 機械,88606003,NA,NA,NA,88623758
Mechanical Engineering 機械,88605952,NA,NA,NA,88623710
Agricultural Chemistry,88605863,NA,NA,NA,88623623
Mechanical Engineering 機械,88605822,NA,NA,NA,88623582
Civil Engineering 土木,88605087,NA,NA,NA,88622921
Civil Engineering 土木,88601295,NA,NA,NA,88619362
Chemical Engineering 化工,88605987,NA,NA,NA,88623743
Mechanical Engineering 機械,88600069,NA,NA,NA,88618225
Chemical Engineering 化工,88605900,NA,NA,NA,88623659
Mechanical Engineering 機械,88605944,NA,NA,NA,88623703
Mechanical Engineering 機械,88600498,NA,NA,NA,88618619
Electrical Engineering 電機,88605927,NA,NA,NA,88623686
Mechanical Engineering 機械,88600070,NA,NA,NA,88618226
Mechanical Engineering 機械,88601297,NA,NA,NA,88619364
Mechanical Engineering 機械,88606014,NA,NA,NA,88623769
Chemical Engineering 化工,88605855,NA,NA,NA,88623616
Architecture 建築,88601303,NA,NA,NA,88619370
Chemistry,88600502,NA,NA,NA,88618624
Mechanical Engineering 機械,88605886,NA,NA,NA,88623645
Chemical Engineering 化工,88605858,NA,NA,NA,88623618
Electrical Engineering 電機,88605842,NA,NA,NA,88623603
Civil Engineering 土木,88605930,NA,NA,NA,88623689
Naval Engineering,88602666,NA,NA,NA,88620660
Chemical Engineering 化工,88606006,NA,NA,NA,88623762
Chemical Engineering 化工,88605861,NA,NA,NA,88623621
Civil Engineering 土木,88605949,NA,NA,NA,88623707
Mechanical Engineering 機械,88605817,NA,NA,NA,88623577
Chemical Engineering 化工,88606159,NA,NA,NA,88623905
Electrical Engineering 電機,88605906,NA,NA,NA,88623666
Mechanical Engineering 機械,88605894,NA,NA,NA,88623653
Mechanical Engineering 機械,88605881,NA,NA,NA,88623640
Civil Engineering 土木,88605835,NA,NA,NA,88623596
Mining and Metallurgy,88600495,NA,NA,NA,88618616
Civil Engineering 土木,88605921,NA,NA,NA,88623680
Chemical Engineering 化工,88610964,NA,NA,NA,88628399
Chemical Engineering 化工,88605939,NA,NA,NA,88623698
Electrical Engineering 電機,88603373,NA,NA,NA,88621331
Electrical Engineering 電機,88605879,NA,NA,NA,88623638
Electrical Engineering 電機,88610959,NA,NA,NA,88628393
Chemical Engineering 化工,88604270,NA,NA,NA,88622175
Mining and Metallurgy,88605888,NA,NA,NA,88623647
Mining and Metallurgy,88600071,NA,NA,NA,88618227
Mechanical Engineering 機械,88605937,NA,NA,NA,88623696
Electrical Engineering 電機,88606008,NA,NA,NA,88623764
Civil Engineering 土木,88605827,NA,NA,NA,88623587
Civil Engineering 土木,88605817,NA,NA,NA,88623576
Chemical Engineering 化工,88605878,NA,NA,NA,88623637
Mechanical Engineering 機械,88601311,NA,NA,NA,88619377
Chemical Engineering 化工,88605997,NA,NA,NA,88623753
Chemical Engineering 化工,88605936,NA,NA,NA,88623695
Civil Engineering 土木,88605994,NA,NA,NA,88623750
Electrical Engineering 電機,88605989,NA,NA,NA,88623745
Electrical Engineering 電機,88605872,NA,NA,NA,88623631
Chemical Engineering 化工,88605884,NA,NA,NA,88623643
Civil Engineering 土木,88605830,NA,NA,NA,88623590
Civil Engineering 土木,88606020,NA,NA,NA,88623775
Civil Engineering 土木,88605848,NA,NA,NA,88623609
Mining and Metallurgy,88604265,NA,NA,NA,88622169
Mechanical Engineering 機械,88605868,NA,NA,NA,88623628
Chemical Engineering 化工,88605913,NA,NA,NA,88623672
Electrical Engineering 電機,88604267,NA,NA,NA,88622171
Mechanical Engineering 機械,88605951,NA,NA,NA,88623709
Civil Engineering 土木,88606009,NA,NA,NA,88623765
Civil Engineering 土木,88605912,NA,NA,NA,88623671
Civil Engineering 土木,88605995,NA,NA,NA,88623751
Civil Engineering 土木,88605976,NA,NA,NA,88623733
Chemical Engineering 化工,88605932,NA,NA,NA,88623691
Mechanical Engineering 機械,88605953,NA,NA,NA,88623711
Mechanical Engineering 機械,88605877,NA,NA,NA,88623636
Electrical Engineering 電機,88604811,NA,NA,NA,88622659
Civil Engineering 土木,88605825,NA,NA,NA,88623585
Civil Engineering 土木,88605973,NA,NA,NA,88623730
Civil Engineering 土木,88605901,NA,NA,NA,88623660
Chemical Engineering 化工,88605826,NA,NA,NA,88623586
Civil Engineering 土木,88600082,NA,NA,NA,88618237
Chemical Engineering 化工,88605986,NA,NA,NA,88623742
Mining and Metallurgy,88600490,NA,NA,NA,88618612
Civil Engineering 土木,88605819,NA,NA,NA,88623579
Mining and Metallurgy,88606002,NA,NA,NA,88623757
Mechanical Engineering 機械,88605828,NA,NA,NA,88623588
Mechanical Engineering 機械,88605867,NA,NA,NA,88623627
Chemical Engineering 化工,88605890,NA,NA,NA,88623649
Chemical Engineering 化工,88605088,NA,NA,NA,88622922
Civil Engineering 土木,88600503,NA,NA,NA,88618625
Mechanical Engineering 機械,88605957,NA,NA,NA,88623715
Civil Engineering 土木,88600507,NA,NA,NA,88618629
Civil Engineering 土木,88600083,NA,NA,NA,88618238
Mechanical Engineering 機械,88605970,NA,NA,NA,88623727
Mechanical Engineering 機械,88605956,NA,NA,NA,88623714
Mechanical Engineering 機械,88605815,NA,NA,NA,88623574
Chemical Engineering 化工,88601314,NA,NA,NA,88619380
Chemical Engineering 化工,88605915,NA,NA,NA,88623674
Mechanical Engineering 機械,88604527,NA,NA,NA,88622405
Architecture 建築,88605821,NA,NA,NA,88623581
Architecture 建築,88605992,NA,NA,NA,88623748
Mining and Metallurgy,88605889,NA,NA,NA,88623648
Mechanical Engineering 機械,88605853,NA,NA,NA,88623614
Mechanical Engineering 機械,88605883,NA,NA,NA,88623642
Mechanical Engineering 機械,88600080,NA,NA,NA,88618235
Naval Engineering,88602920,NA,NA,NA,88620899
Electrical Engineering 電機,88606017,NA,NA,NA,88623772
Chemical Engineering 化工,88600075,NA,NA,NA,88618230
Surveying 測量,88605904,NA,NA,NA,88623664
Surveying 測量,88600492,NA,NA,NA,88618614
Civil Engineering 土木,88605876,NA,NA,NA,88623635
Chemical Engineering 化工,88606043,NA,NA,NA,88623794
Civil Engineering 土木,88606045,NA,NA,NA,88623796
Civil Engineering 土木,88606029,NA,NA,NA,88623783
Mechanical Engineering 機械,88606053,NA,NA,NA,88623804
Electrical Engineering 電機,88606038,NA,NA,NA,88623790
Mechanical Engineering 機械,88606072,NA,NA,NA,88623822
Mechanical Engineering 機械,88606060,NA,NA,NA,88623811
Mechanical Engineering 機械,88606032,NA,NA,NA,88623786
Mechanical Engineering 機械,88606073,NA,NA,NA,88623823
Electrical Engineering 電機,88601315,NA,NA,NA,88619381
Mechanical Engineering 機械,88606057,NA,NA,NA,88623808
Chemical Engineering 化工,88602201,NA,NA,NA,88620212
Chemical Engineering 化工,88602669,NA,NA,NA,88620662
Mechanical Engineering 機械,88606055,NA,NA,NA,88623806
Mechanical Engineering 機械,88606025,NA,NA,NA,88623780
Civil Engineering 土木,88606052,NA,NA,NA,88623803
Agricultural Engineering,88606041,NA,NA,NA,88623792
Mechanical Engineering 機械,88606041,NA,NA,NA,88623793
Electrical Engineering 電機,88602668,NA,NA,NA,88620661
Civil Engineering 土木,88606023,NA,NA,NA,88623778
Chemical Engineering 化工,88606030,NA,NA,NA,88623784
Electrical Engineering 電機,88606048,NA,NA,NA,88623799
Civil Engineering 土木,88606067,NA,NA,NA,88623818
Chemical Engineering 化工,88600084,NA,NA,NA,88618239
Civil Engineering 土木,88606069,NA,NA,NA,88623820
Agricultural Chemistry,88603381,NA,NA,NA,88621338
Mechanical Engineering 機械,88606046,NA,NA,NA,88623797
Civil Engineering 土木,88601316,NA,NA,NA,88619382
Electrical Engineering 電機,88606054,NA,NA,NA,88623805
Civil Engineering 土木,88606021,NA,NA,NA,88623776
Chemical Engineering 化工,88606051,NA,NA,NA,88623802
Chemical Engineering 化工,88603384,NA,NA,NA,88621341
Mechanical Engineering 機械,88602924,NA,NA,NA,88620903
Civil Engineering 土木,88606049,NA,NA,NA,88623800
Civil Engineering 土木,88601318,NA,NA,NA,88619384
Mechanical Engineering 機械,88606026,NA,NA,NA,88623781
Mechanical Engineering 機械,88606064,NA,NA,NA,88623815
Mechanical Engineering 機械,88606071,NA,NA,NA,88623821
Mining and Metallurgy,88606065,NA,NA,NA,88623816
Mechanical Engineering 機械,88606056,NA,NA,NA,88623807
Mechanical Engineering 機械,88606047,NA,NA,NA,88623798
Civil Engineering 土木,88606062,NA,NA,NA,88623813
Electrical Engineering 電機,88606059,NA,NA,NA,88623810
Physics 物理,88606034,NA,NA,NA,88623788
Aviation,88604951,NA,NA,NA,88622785
Electrical Engineering 電機,88607878,NA,NA,NA,88625538
Mechanical Engineering 機械,88607880,NA,NA,NA,88625540
Civil Engineering 土木,88600767,NA,NA,NA,88618870
Mechanical Engineering 機械,88603759,NA,NA,NA,88621696
Mechanical Engineering 機械,88600197,NA,NA,NA,88618345
Mechanical Engineering 機械,88607870,NA,NA,NA,88625531
Civil Engineering 土木,88607861,NA,NA,NA,88625523
Electrical Engineering 電機,88607886,NA,NA,NA,88625546
Electrical Engineering 電機,88607875,NA,NA,NA,88625535
Hydraulic Engineering,88607884,NA,NA,NA,88625544
Mechanical Engineering 機械,88607876,NA,NA,NA,88625536
Chemical Engineering 化工,88607860,NA,NA,NA,88625522
Civil Engineering 土木,88611312,NA,NA,NA,88628743
Hydraulic Engineering,88603754,NA,NA,NA,88621693
Civil Engineering 土木,88603740,NA,NA,NA,88621679
Electrical Engineering 電機,88603747,NA,NA,NA,88621685
Mining and Metallurgy,88602757,NA,NA,NA,88620746
Mechanical Engineering 機械,88603749,NA,NA,NA,88621687
Mechanical Engineering 機械,88607872,NA,NA,NA,88625533
Electrical Engineering 電機,88611313,NA,NA,NA,88628744
Electrical Engineering 電機,88603761,NA,NA,NA,88621698
Mechanical Engineering 機械,88603750,NA,NA,NA,88621688
Mechanical Engineering 機械,88607867,NA,NA,NA,88625528
Mechanical Engineering 機械,88603745,NA,NA,NA,88621683
Civil Engineering 土木,88611310,NA,NA,NA,88628741
Hydraulic Engineering,88603760,NA,NA,NA,88621697
Civil Engineering 土木,88607879,NA,NA,NA,88625539
Chemical Engineering 化工,88603080,NA,NA,NA,88621050
Hydraulic Engineering,88603743,NA,NA,NA,88621682
Chemical Engineering 化工,88605147,NA,NA,NA,88622979
Mechanical Engineering 機械,88607868,NA,NA,NA,88625529
Civil Engineering 土木,88607863,NA,NA,NA,88625525
Agricultural Engineering,88607887,NA,NA,NA,88625547
Mechanical Engineering 機械,88603770,NA,NA,NA,88621706
Hydraulic Engineering,88600768,NA,NA,NA,88618871
Chemical Engineering 化工,88603741,NA,NA,NA,88621680
Electrical Engineering 電機,88607873,NA,NA,NA,88625534
Mechanical Engineering 機械,88602644,NA,NA,NA,88620639
Mechanical Engineering 機械,88600444,NA,NA,NA,88618575
Mechanical Engineering 機械,88601221,NA,NA,NA,88619291
Industry,88600046,NA,NA,NA,88618203
Radar,88601214,NA,NA,NA,88619283
Electrical Engineering 電機,88602880,NA,NA,NA,88620863
Mechanical Engineering 機械,88605547,NA,NA,NA,88623341
Chemical Engineering 化工,88605551,NA,NA,NA,88623344
Vehicle Engineering,88605537,NA,NA,NA,88623331
Mechanical Engineering 機械,88605553,NA,NA,NA,88623346
Mechanical Engineering 機械,88605554,NA,NA,NA,88623347
Civil Engineering 土木,88603295,NA,NA,NA,88621261
Chemical Engineering 化工,88605557,NA,NA,NA,88623350
Civil Engineering 土木,88605527,NA,NA,NA,88623322
Mechanical Engineering 機械,88605534,NA,NA,NA,88623328
Civil Engineering 土木,88601208,NA,NA,NA,88619276
Electronics Engineering,88601215,NA,NA,NA,88619284
Civil Engineering 土木,88602643,NA,NA,NA,88620638
Industry,88605528,NA,NA,NA,88623323
Hydraulic Engineering,88604635,NA,NA,NA,88622501
Mechanical Engineering 機械,88605523,NA,NA,NA,88623319
Mechanical Engineering 機械,88605531,NA,NA,NA,88623325
Mechanical Engineering 機械,88605560,NA,NA,NA,88623353
Electrical Engineering 電機,88605552,NA,NA,NA,88623345
Agricultural Engineering,88605555,NA,NA,NA,88623348
Mechanical Engineering 機械,88600050,NA,NA,NA,88618206
Electrical Engineering 電機,88610898,NA,NA,NA,88628332
Chemistry,88605522,NA,NA,NA,88623318
Chemical Engineering 化工,88610894,NA,NA,NA,88628330
Mechanical Engineering 機械,88601219,NA,NA,NA,88619288
Civil Engineering 土木,88601216,NA,NA,NA,88619285
Civil Engineering 土木,88600443,NA,NA,NA,88618574
Chemical Engineering 化工,88610900,NA,NA,NA,88628335
Hydraulic Engineering,88600442,NA,NA,NA,88618573
Chemical Engineering 化工,88604245,NA,NA,NA,88622150
Civil Engineering 土木,88605540,NA,NA,NA,88623333
Chemical Engineering 化工,88605558,NA,NA,NA,88623351
Mechanical Engineering 機械,88601206,NA,NA,NA,88619273
Chemical Engineering 化工,88611747,NA,NA,NA,88629130
Civil Engineering 土木,88610903,NA,NA,NA,88628338
Mechanical Engineering 機械,88605563,NA,NA,NA,88623356
Mechanical Engineering 機械,88602485,NA,NA,NA,88620484
Chemical Engineering 化工,88605559,NA,NA,NA,88623352
Civil Engineering 土木,88605542,NA,NA,NA,88623335
Civil Engineering 土木,88601204,NA,NA,NA,88619271
Civil Engineering 土木,88605564,NA,NA,NA,88623357
Electrical Engineering 電機,88601224,NA,NA,NA,88619294
Hydraulic Engineering,88601226,NA,NA,NA,88619296
Civil Engineering 土木,88605566,NA,NA,NA,88623359
Civil Engineering 土木,88601225,NA,NA,NA,88619295
Chemical Engineering 化工,88605543,NA,NA,NA,88623336
Mechanical Engineering 機械,88605532,NA,NA,NA,88623326
Civil Engineering 土木,88605525,NA,NA,NA,88623320
Civil Engineering 土木,88605565,NA,NA,NA,88623358
Mechanical Engineering 機械,88600446,NA,NA,NA,88618577
Chemistry,88602236,NA,NA,NA,88620249
Chemical Engineering 化工,88605538,NA,NA,NA,88623332
Civil Engineering 土木,88610905,NA,NA,NA,88628340
Mechanical Engineering 機械,88602881,NA,NA,NA,88620864
Electrical Engineering 電機,88605335,NA,NA,NA,88623155
Mechanical Engineering 機械,88605535,NA,NA,NA,88623329
Civil Engineering 土木,88610901,NA,NA,NA,88628336
Chemical Engineering 化工,88605526,NA,NA,NA,88623321
Electrical Engineering 電機,88610904,NA,NA,NA,88628339
Civil Engineering 土木,88600440,NA,NA,NA,88618571
Civil Engineering 土木,88605536,NA,NA,NA,88623330
Electrical Engineering 電機,88605556,NA,NA,NA,88623349
Civil Engineering 土木,88605585,NA,NA,NA,88623378
Mechanical Engineering 機械,88605581,NA,NA,NA,88623374
Mechanical Engineering 機械,88610907,NA,NA,NA,88628342
Agricultural Engineering,88605573,NA,NA,NA,88623366
Mechanical Engineering 機械,88605576,NA,NA,NA,88623369
Mechanical Engineering 機械,88605569,NA,NA,NA,88623362
Chemical Engineering 化工,88605579,NA,NA,NA,88623372
Mechanical Engineering 機械,88602646,NA,NA,NA,88620641
Electrical Engineering 電機,88602647,NA,NA,NA,88620642
Mechanical Engineering 機械,88605584,NA,NA,NA,88623377
Chemistry,88601230,NA,NA,NA,88619301
Electrical Engineering 電機,88605582,NA,NA,NA,88623375
Civil Engineering 土木,88605583,NA,NA,NA,88623376
Mining and Metallurgy,88602650,NA,NA,NA,88620646
Civil Engineering 土木,88601229,NA,NA,NA,88619300
Civil Engineering 土木,88602882,NA,NA,NA,88620865
Civil Engineering 土木,88605575,NA,NA,NA,88623368
Chemical Engineering 化工,88605568,NA,NA,NA,88623361
