person_id,societies,societies_number,societies_date,societies_status
88602585,Chinese Institute of Engineers 中華工程師學會,3003,by 1974,Junior
88608121,Chinese Institute of Engineers 中華工程師學會,2168,by 1974,Junior
88602385,Chinese Institute of Engineers 中華工程師學會,2264,by 1974,Junior
88602371,Chinese Institute of Engineers 中華工程師學會,3342,by 1974,Junior
88603809,Chinese Institute of Engineers 中華工程師學會,2516,by 1974,Junior
88608131,Chinese Institute of Engineers 中華工程師學會,2531,by 1974,Junior
88603851,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88604971,Chinese Institute of Engineers 中華工程師學會,4115,by 1974,Junior
88608111,Chinese Institute of Engineers 中華工程師學會,4082,by 1974,Junior
88600804,Chinese Institute of Engineers 中華工程師學會,4156,by 1974,Junior
88608087,Chinese Institute of Engineers 中華工程師學會,4295,by 1974,Junior
88608195,Chinese Institute of Engineers 中華工程師學會,3728,by 1974,Junior
88604728,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88605518,Chinese Institute of Engineers 中華工程師學會,4480,by 1974,Junior
88604982,Chinese Institute of Engineers 中華工程師學會,4544,by 1974,Junior
88603839,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88600801,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88608158,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88600380,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88601658,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88608207,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88604585,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88608172,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88600220,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88608186,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88608152,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88604974,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88601664,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88603805,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88603103,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88608109,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88608110,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88608155,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88608202,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88608143,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88608142,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88600808,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88608190,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88608145,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88608154,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88608229,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88608068,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88608134,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88603813,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88604377,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88601668,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88602770,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88602582,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88611355,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88608104,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88608193,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88608226,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88603820,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88603802,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88611907,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88608094,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88608231,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88603810,Chinese Institute of Engineers 中華工程師學會,7020,by 1974,Junior
88602578,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88603824,Chinese Institute of Engineers 中華工程師學會,7208,by 1974,Junior
88611366,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88611350,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88608097,Chinese Institute of Engineers 中華工程師學會,7327,by 1974,Junior
88608164,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88608201,Chinese Institute of Engineers 中華工程師學會,7429,by 1974,Junior
88604988,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88601663,Chinese Institute of Engineers 中華工程師學會,7412,by 1974,Junior
88608098,Chinese Institute of Engineers 中華工程師學會,7558,by 1974,Junior
88600805,Chinese Institute of Engineers 中華工程師學會,7408,by 1974,Junior
88608069,Chinese Institute of Engineers 中華工程師學會,7498,by 1974,Junior
88608082,Chinese Institute of Engineers 中華工程師學會,7497,by 1974,Junior
88603849,Chinese Institute of Engineers 中華工程師學會,7648,by 1974,Junior
88604380,Chinese Institute of Engineers 中華工程師學會,7645,by 1974,Junior
88603833,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88601671,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88608070,Chinese Institute of Engineers 中華工程師學會,7785,by 1974,Junior
88608137,Chinese Institute of Engineers 中華工程師學會,7699,by 1974,Junior
88608168,Chinese Institute of Engineers 中華工程師學會,7806,by 1974,Junior
88605165,Chinese Institute of Engineers 中華工程師學會,7740,by 1974,Junior
88608095,Chinese Institute of Engineers 中華工程師學會,7885,by 1974,Junior
88608144,Chinese Institute of Engineers 中華工程師學會,7923,by 1974,Junior
88608080,Chinese Institute of Engineers 中華工程師學會,7917,by 1974,Junior
88611364,Chinese Institute of Engineers 中華工程師學會,7937,by 1974,Junior
88608074,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88608222,Chinese Institute of Engineers 中華工程師學會,8012,by 1974,Junior
88608156,Chinese Institute of Engineers 中華工程師學會,7982,by 1974,Junior
88602388,Chinese Institute of Engineers 中華工程師學會,7975,by 1974,Junior
88608175,Chinese Institute of Engineers 中華工程師學會,8290,by 1974,Junior
88608194,Chinese Institute of Engineers 中華工程師學會,8017,by 1974,Junior
88611381,Chinese Institute of Engineers 中華工程師學會,8074,by 1974,Junior
88608176,Chinese Institute of Engineers 中華工程師學會,8198,by 1974,Junior
88604956,Chinese Institute of Engineers 中華工程師學會,9564,by 1974,Junior
88608183,Chinese Institute of Engineers 中華工程師學會,8237,by 1974,Junior
88605429,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88602583,Chinese Institute of Engineers 中華工程師學會,8356,by 1974,Junior
88608101,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88608138,Chinese Institute of Engineers 中華工程師學會,8546,by 1974,Junior
88608196,Chinese Institute of Engineers 中華工程師學會,8837,by 1974,Junior
88608120,Chinese Institute of Engineers 中華工程師學會,8779,by 1974,Junior
88611344,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88600802,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88601660,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88608210,Chinese Institute of Engineers 中華工程師學會,8962,by 1974,Junior
88605427,Chinese Institute of Engineers 中華工程師學會,8737,by 1974,Junior
88602774,Chinese Institute of Engineers 中華工程師學會,8738,by 1974,Junior
88603844,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88601676,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88600790,Chinese Institute of Engineers 中華工程師學會,10047,by 1974,Junior
88608088,Chinese Institute of Engineers 中華工程師學會,8986,by 1974,Junior
88608092,Chinese Institute of Engineers 中華工程師學會,8898,by 1974,Junior
88603831,Chinese Institute of Engineers 中華工程師學會,10102,by 1974,Junior
88600807,Chinese Institute of Engineers 中華工程師學會,9511,by 1974,Junior
88611341,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88608235,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88608208,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88600811,Chinese Institute of Engineers 中華工程師學會,9639,by 1974,Junior
88611363,Chinese Institute of Engineers 中華工程師學會,9652,by 1974,Junior
88600205,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88608091,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88611359,Chinese Institute of Engineers 中華工程師學會,9693,by 1974,Junior
88605156,Chinese Institute of Engineers 中華工程師學會,9813,by 1974,Junior
88601669,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88602370,Chinese Institute of Engineers 中華工程師學會,9839,by 1974,Junior
88602374,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88608130,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88600214,Chinese Institute of Engineers 中華工程師學會,9951,by 1974,Junior
88603102,Chinese Institute of Engineers 中華工程師學會,9996,by 1974,Junior
88604976,Chinese Institute of Engineers 中華工程師學會,9983,by 1974,Junior
88608133,Chinese Institute of Engineers 中華工程師學會,10140,by 1974,Junior
88603070,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88604352,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88602751,Chinese Institute of Engineers 中華工程師學會,7400,by 1974,Junior
88601345,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88604825,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88601346,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88601343,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88604823,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88602965,Chinese Institute of Engineers 中華工程師學會,2436,by 1974,Junior
88604845,Chinese Institute of Engineers 中華工程師學會,5713,by 1974,Junior
88600026,Chinese Institute of Engineers 中華工程師學會,7749,by 1974,Junior
88602685,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88601355,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88602964,Chinese Institute of Engineers 中華工程師學會,7160,by 1974,Junior
88601356,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88602684,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88611042,Chinese Institute of Engineers 中華工程師學會,15315,by 1974,Junior
88604655,Chinese Institute of Engineers 中華工程師學會,15368,by 1974,Junior
88604844,Chinese Institute of Engineers 中華工程師學會,15523,by 1974,Junior
88604654,Chinese Institute of Engineers 中華工程師學會,15993,by 1974,Junior
88603483,Chinese Institute of Engineers 中華工程師學會,5049,by 1974,Junior
88606218,Chinese Institute of Engineers 中華工程師學會,7731,by 1974,Junior
88606219,Chinese Institute of Engineers 中華工程師學會,15845,by 1974,Junior
88606665,Chinese Institute of Engineers 中華工程師學會,3894,by 1974,Junior
88603003,Chinese Institute of Engineers 中華工程師學會,2307,by 1974,Junior
88602709,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88601425,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88604306,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88603002,Chinese Institute of Engineers 中華工程師學會,10010,by 1974,Junior
88606664,Chinese Institute of Engineers 中華工程師學會,9881,by 1974,Junior
88603583,Chinese Institute of Engineers 中華工程師學會,8763,by 1974,Junior
88605350,Chinese Institute of Engineers 中華工程師學會,9841,by 1974,Junior
88604640,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88604774,Chinese Institute of Engineers 中華工程師學會,3693,by 1974,Junior
88611279,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88602280,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88608260,Chinese Institute of Engineers 中華工程師學會,15297,by 1974,Junior
88608253,Chinese Institute of Engineers 中華工程師學會,2623,by 1974,Junior
88608256,Chinese Institute of Engineers 中華工程師學會,4132,by 1974,Junior
88608259,Chinese Institute of Engineers 中華工程師學會,3791,by 1974,Junior
88608258,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88608254,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88608251,Chinese Institute of Engineers 中華工程師學會,9570,by 1974,Junior
88605276,Chinese Institute of Engineers 中華工程師學會,9650,by 1974,Junior
88608255,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88608240,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88603110,Chinese Institute of Engineers 中華工程師學會,2836,by 1974,Junior
88604389,Chinese Institute of Engineers 中華工程師學會,2456,by 1974,Junior
88608243,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88605273,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88603109,Chinese Institute of Engineers 中華工程師學會,9709,by 1974,Junior
88608245,Chinese Institute of Engineers 中華工程師學會,8751,by 1974,Junior
88608241,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88608244,Chinese Institute of Engineers 中華工程師學會,15990,by 1974,Junior
88602191,Chinese Institute of Engineers 中華工程師學會,5183,by 1974,Junior
88600432,Chinese Institute of Engineers 中華工程師學會,984,by 1974,Junior
88601196,Chinese Institute of Engineers 中華工程師學會,4119,by 1974,Junior
88601193,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88601191,Chinese Institute of Engineers 中華工程師學會,8637,by 1974,Junior
88601682,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88608239,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88601683,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88603108,Chinese Institute of Engineers 中華工程師學會,8741,by 1974,Junior
88610947,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88602500,Chinese Institute of Engineers 中華工程師學會,5390,by 1974,Junior
88600484,Chinese Institute of Engineers 中華工程師學會,5675,by 1974,Junior
88610949,Chinese Institute of Engineers 中華工程師學會,4413,by 1974,Junior
88604809,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88600483,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88603350,Chinese Institute of Engineers 中華工程師學會,15233,by 1974,Junior
88605807,Chinese Institute of Engineers 中華工程師學會,16696,by 1974,Junior
88605803,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88605808,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88601289,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88605806,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88605809,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88605801,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88600481,Chinese Institute of Engineers 中華工程師學會,3733,by 1974,Junior
88602392,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88603118,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88602397,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88602783,Chinese Institute of Engineers 中華工程師學會,4213,by 1974,Junior
88608289,Chinese Institute of Engineers 中華工程師學會,5070,by 1974,Junior
88608299,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88604996,Chinese Institute of Engineers 中華工程師學會,7945,by 1974,Junior
88608295,Chinese Institute of Engineers 中華工程師學會,7174,by 1974,Junior
88608292,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88608290,Chinese Institute of Engineers 中華工程師學會,7900,by 1974,Junior
88608296,Chinese Institute of Engineers 中華工程師學會,9552,by 1974,Junior
88600830,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88600828,Chinese Institute of Engineers 中華工程師學會,16273,by 1974,Junior
88600829,Chinese Institute of Engineers 中華工程師學會,16253,by 1974,Junior
88608293,Chinese Institute of Engineers 中華工程師學會,5577,by 1974,Junior
88608294,Chinese Institute of Engineers 中華工程師學會,15962,by 1974,Junior
88603347,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88603490,Chinese Institute of Engineers 中華工程師學會,8720,by 1974,Junior
88603491,Chinese Institute of Engineers 中華工程師學會,4381,by 1974,Junior
88604776,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88603293,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88603294,Chinese Institute of Engineers 中華工程師學會,4316,by 1974,Junior
88602875,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88600435,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88610892,Chinese Institute of Engineers 中華工程師學會,9662,by 1974,Junior
88600434,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88601198,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88603292,Chinese Institute of Engineers 中華工程師學會,17340,by 1974,Junior
88610824,Chinese Institute of Engineers 中華工程師學會,15357,by 1974,Junior
88602317,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88606836,Chinese Institute of Engineers 中華工程師學會,4520,by 1974,Junior
88603883,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88606817,Chinese Institute of Engineers 中華工程師學會,17234,by 1974,Junior
88604903,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88602316,Chinese Institute of Engineers 中華工程師學會,17255,by 1974,Junior
88602715,Chinese Institute of Engineers 中華工程師學會,3255,by 1974,Junior
88603622,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88603627,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88604322,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88606832,Chinese Institute of Engineers 中華工程師學會,5725,by 1974,Junior
88606824,Chinese Institute of Engineers 中華工程師學會,16054,by 1974,Junior
88600150,Chinese Institute of Engineers 中華工程師學會,8430,by 1974,Junior
88611178,Chinese Institute of Engineers 中華工程師學會,9604,by 1974,Junior
88611194,Chinese Institute of Engineers 中華工程師學會,15844,by 1974,Junior
88611834,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88600605,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88606829,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88611191,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88606818,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88606828,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88606831,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88606835,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88611179,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88600604,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88611170,Chinese Institute of Engineers 中華工程師學會,15318,by 1974,Junior
88601451,Chinese Institute of Engineers 中華工程師學會,15914,by 1974,Junior
88611175,Chinese Institute of Engineers 中華工程師學會,15904,by 1974,Junior
88606826,Chinese Institute of Engineers 中華工程師學會,15895,by 1974,Junior
88603628,Chinese Institute of Engineers 中華工程師學會,1627,by 1974,Junior
88603624,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88603634,Chinese Institute of Engineers 中華工程師學會,434,by 1974,Junior
88600607,Chinese Institute of Engineers 中華工程師學會,2001,by 1974,Junior
88606837,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88606819,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88600601,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88601449,Chinese Institute of Engineers 中華工程師學會,4161,by 1974,Junior
88601462,Chinese Institute of Engineers 中華工程師學會,4225,by 1974,Junior
88611190,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88603643,Chinese Institute of Engineers 中華工程師學會,4525,by 1974,Junior
88606821,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88611173,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88600151,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88603639,Chinese Institute of Engineers 中華工程師學會,16986,by 1974,Junior
88606834,Chinese Institute of Engineers 中華工程師學會,16771,by 1974,Junior
88606839,Chinese Institute of Engineers 中華工程師學會,16845,by 1974,Junior
88602319,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88606820,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88602717,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88601458,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88603646,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88611193,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88606825,Chinese Institute of Engineers 中華工程師學會,7182,by 1974,Junior
88601457,Chinese Institute of Engineers 中華工程師學會,7593,by 1974,Junior
88600148,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88606816,Chinese Institute of Engineers 中華工程師學會,7431,by 1974,Junior
88601456,Chinese Institute of Engineers 中華工程師學會,7608,by 1974,Junior
88601455,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88606833,Chinese Institute of Engineers 中華工程師學會,7671,by 1974,Junior
88606822,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88606823,Chinese Institute of Engineers 中華工程師學會,8574,by 1974,Junior
88601461,Chinese Institute of Engineers 中華工程師學會,8674,by 1974,Junior
88606838,Chinese Institute of Engineers 中華工程師學會,69945,by 1974,Junior
88601454,Chinese Institute of Engineers 中華工程師學會,8813,by 1974,Junior
88603635,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88611186,Chinese Institute of Engineers 中華工程師學會,9696,by 1974,Junior
88600608,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88603623,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88603443,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88605520,Chinese Institute of Engineers 中華工程師學會,17244,by 1974,Junior
88601201,Chinese Institute of Engineers 中華工程師學會,7526,by 1974,Junior
88605519,Chinese Institute of Engineers 中華工程師學會,7472,by 1974,Junior
88601200,Chinese Institute of Engineers 中華工程師學會,8344,by 1974,Junior
88604244,Chinese Institute of Engineers 中華工程師學會,16853,by 1974,Junior
88605521,Chinese Institute of Engineers 中華工程師學會,8128,by 1974,Junior
88601199,Chinese Institute of Engineers 中華工程師學會,15777,by 1974,Junior
88607843,Chinese Institute of Engineers 中華工程師學會,3398,by 1974,Junior
88607820,Chinese Institute of Engineers 中華工程師學會,3691,by 1974,Junior
88600182,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88607855,Chinese Institute of Engineers 中華工程師學會,15102,by 1974,Junior
88607818,Chinese Institute of Engineers 中華工程師學會,15409,by 1974,Junior
88607826,Chinese Institute of Engineers 中華工程師學會,15524,by 1974,Junior
88607854,Chinese Institute of Engineers 中華工程師學會,17278,by 1974,Junior
88603076,Chinese Institute of Engineers 中華工程師學會,17283,by 1974,Junior
88603074,Chinese Institute of Engineers 中華工程師學會,17222,by 1974,Junior
88607834,Chinese Institute of Engineers 中華工程師學會,17312,by 1974,Junior
88604353,Chinese Institute of Engineers 中華工程師學會,245,by 1974,Junior
88600760,Chinese Institute of Engineers 中華工程師學會,2138,by 1974,Junior
88607829,Chinese Institute of Engineers 中華工程師學會,3581,by 1974,Junior
88607822,Chinese Institute of Engineers 中華工程師學會,3575,by 1974,Junior
88607853,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88600763,Chinese Institute of Engineers 中華工程師學會,4205,by 1974,Junior
88607844,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88607841,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88607832,Chinese Institute of Engineers 中華工程師學會,9585,by 1974,Junior
88607823,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88607842,Chinese Institute of Engineers 中華工程師學會,3319,by 1974,Junior
88607848,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88607819,Chinese Institute of Engineers 中華工程師學會,7164,by 1974,Junior
88607852,Chinese Institute of Engineers 中華工程師學會,15426,by 1974,Junior
88607838,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88607850,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88607831,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88601623,Chinese Institute of Engineers 中華工程師學會,7762,by 1974,Junior
88607836,Chinese Institute of Engineers 中華工程師學會,4361,by 1974,Junior
88603073,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88607830,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88607828,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88607814,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88607821,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88611885,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88607817,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88607825,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88607833,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88607841,Chinese Institute of Engineers 中華工程師學會,3957,by 1974,Junior
88611286,Chinese Institute of Engineers 中華工程師學會,5059,by 1974,Junior
88607846,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88607840,Chinese Institute of Engineers 中華工程師學會,7404,by 1974,Junior
88600762,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88607839,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88607851,Chinese Institute of Engineers 中華工程師學會,8056,by 1974,Junior
88607824,Chinese Institute of Engineers 中華工程師學會,8183,by 1974,Junior
88607849,Chinese Institute of Engineers 中華工程師學會,8482,by 1974,Junior
88607835,Chinese Institute of Engineers 中華工程師學會,10163,by 1974,Junior
88607837,Chinese Institute of Engineers 中華工程師學會,8661,by 1974,Junior
88600183,Chinese Institute of Engineers 中華工程師學會,4988,by 1974,Junior
88607815,Chinese Institute of Engineers 中華工程師學會,8929,by 1974,Junior
88605812,Chinese Institute of Engineers 中華工程師學會,10054,by 1974,Junior
88603352,Chinese Institute of Engineers 中華工程師學會,7480,by 1974,Junior
88610950,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88603289,Chinese Institute of Engineers 中華工程師學會,4360,by 1974,Junior
88604898,Chinese Institute of Engineers 中華工程師學會,8822,by 1974,Junior
88604896,Chinese Institute of Engineers 中華工程師學會,2519,by 1974,Junior
88605250,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88604897,Chinese Institute of Engineers 中華工程師學會,8340,by 1974,Junior
88604899,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88606632,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88603584,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88605389,Chinese Institute of Engineers 中華工程師學會,NA,by 1974,Junior
88605020,Chinese Institute of Engineers 中華工程師學會,7979,by 1974,Junior
88604807,Chinese Institute of Engineers 中華工程師學會,9741,by 1974,Junior
